trade_id,source_id,entry_time_utc,exit_time_utc,pnl_usd,event_sequence,cumulative_pnl_usd,closed_peak_usd,closed_drawdown_usd
2023-01-13 13:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-13T13:45:00Z,2023-01-19T19:09:40.000Z,24.9,372,393.9337715801891,393.9337715801891,0.0
2023-01-20 12:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-20T12:30:00Z,2023-01-20T12:35:40.000Z,-3.9099999999999997,373,390.0237715801891,393.9337715801891,3.910000000000025
2023-01-20 12:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-20T12:00:00Z,2023-01-20T12:52:20.000Z,-3.9099999999999997,374,386.11377158018905,393.9337715801891,7.82000000000005
2023-01-20 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-01-20T11:15:00Z,2023-01-20T12:52:25.000Z,-3.9,375,382.2137715801891,393.9337715801891,11.720000000000027
V7_20230123T093500Z_SHORT,V7_SWING_HEALTH,2023-01-23T09:35:00Z,2023-01-23T10:05:00.000Z,-4.082291666666666,376,378.1314799135224,393.9337715801891,15.80229166666669
V7_20230125T064500Z_SHORT,V7_SWING_HEALTH,2023-01-25T06:45:00Z,2023-01-25T10:15:00.000Z,6.373958333333333,377,384.50543824685576,393.9337715801891,9.428333333333342
V7_20230125T234000Z_SHORT,V7_SWING_HEALTH,2023-01-25T23:40:00Z,2023-01-26T07:20:00.000Z,6.313194444444445,378,390.8186326913002,393.9337715801891,3.1151388888889073
V7_20230126T085000Z_SHORT,V7_SWING_HEALTH,2023-01-26T08:50:00Z,2023-01-26T09:20:00.000Z,6.417708333333334,379,397.23634102463353,397.23634102463353,0.0
V7_20230127T085000Z_SHORT,V7_SWING_HEALTH,2023-01-27T08:50:00Z,2023-01-27T10:30:00.000Z,-4.0993055555555555,380,393.137035469078,397.23634102463353,4.0993055555555316
V7_20230127T130000Z_SHORT,V7_SWING_HEALTH,2023-01-27T13:00:00Z,2023-01-27T13:35:00.000Z,-4.083506944444444,381,389.0535285246336,397.23634102463353,8.182812499999955
2023-01-12 20:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,2023-01-12T20:00:00Z,2023-01-31T06:06:00.000Z,14.77300000000003,382,403.8265285246336,403.8265285246336,0.0
V7_20230131T093000Z_LONG,V7_SWING_HEALTH,2023-01-31T09:30:00Z,2023-01-31T09:55:00.000Z,-4.081076388888889,383,399.7454521357447,403.8265285246336,4.081076388888903
V7_20230131T101000Z_LONG,V7_SWING_HEALTH,2023-01-31T10:10:00Z,2023-01-31T11:35:00.000Z,-4.095659722222222,384,395.6497924135225,403.8265285246336,8.176736111111097
2023-02-01 09:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-02-01T09:30:00Z,2023-02-01T12:21:45.000Z,6.6000000000000005,385,402.2497924135225,403.8265285246336,1.5767361111110745
2023-02-01 09:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-02-01T09:45:00Z,2023-02-01T13:33:25.000Z,4.142000000000126,386,406.39179241352264,406.39179241352264,0.0
2023-02-01 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-02-01T10:15:00Z,2023-02-01T13:33:25.000Z,4.051999999999881,387,410.44379241352254,410.44379241352254,0.0
2023-02-01 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-02-01T10:30:00Z,2023-02-01T13:33:25.000Z,2.7349999999998906,388,413.17879241352244,413.17879241352244,0.0
2023-02-01 13:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-02-01T13:30:00Z,2023-02-01T13:33:25.000Z,-1.5779999999998107,389,411.60079241352264,413.17879241352244,1.577999999999804
2023-02-01 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-02-01T14:30:00Z,2023-02-01T16:12:35.000Z,-6.8999999999999995,390,404.70079241352266,413.17879241352244,8.477999999999781
2023-02-01 14:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-02-01T14:45:00Z,2023-02-01T16:12:35.000Z,-8.530000000000001,391,396.1707924135227,413.17879241352244,17.007999999999754
V7_20230207T080500Z_SHORT,V7_SWING_HEALTH,2023-02-07T08:05:00Z,2023-02-07T11:15:00.000Z,6.378819444444445,392,402.54961185796714,413.17879241352244,10.629180555555308
V7_20230208T070000Z_LONG,V7_SWING_HEALTH,2023-02-08T07:00:00Z,2023-02-08T08:00:00.000Z,6.410416666666667,393,408.9600285246338,413.17879241352244,4.218763888888645
V9_BREAK_20230208T081000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-02-08T08:10:00Z,2023-02-08T13:15:00.000Z,-4.645552359247484,394,404.31447616538634,413.17879241352244,8.864316248136106
V9_BREAK_20230209T070500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-02-09T07:05:00Z,2023-02-09T07:25:00.000Z,-4.079861111111111,395,400.23461505427525,413.17879241352244,12.944177359247192
V9_BREAK_20230209T130000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-02-09T13:00:00Z,2023-02-09T14:00:00.000Z,6.410416666666667,396,406.6450317209419,413.17879241352244,6.533760692580529
V9_BREAK_20230210T064500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-02-10T06:45:00Z,2023-02-10T07:50:00.000Z,6.4092013888888895,397,413.0542331098308,413.17879241352244,0.12455930369162616
V7_20230210T070500Z_LONG,V7_SWING_HEALTH,2023-02-10T07:05:00Z,2023-02-10T08:05:00.000Z,6.410416666666667,398,419.4646497764975,419.4646497764975,0.0
V9_BREAK_20230213T084000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-02-13T08:40:00Z,2023-02-13T10:15:00.000Z,6.401909722222222,399,425.8665594987197,425.8665594987197,0.0
V9_BREAK_20230213T133500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-02-13T13:35:00Z,2023-02-13T18:34:50.000Z,1.7012986111110213,400,427.56785810983075,427.56785810983075,0.0
V9_BREAK_20230214T133500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-02-14T13:35:00Z,2023-02-14T14:30:00.000Z,12.92276578261256,401,440.4906238924433,440.4906238924433,0.0
V9_BREAK_20230214T170500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-02-14T17:05:00Z,2023-02-15T06:35:00.000Z,-8.243515891862488,402,432.2471080005808,440.4906238924433,8.2435158918625
V9_BREAK_20230215T063500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-02-15T06:35:00Z,2023-02-15T07:40:00.000Z,6.4092013888888895,403,438.6563093894697,440.4906238924433,1.8343145029735979
V9_BREAK_20230216T135500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-02-16T13:55:00Z,2023-02-16T14:15:00.000Z,-6.002346896725474,404,432.6539624927442,440.4906238924433,7.836661399699096
V9_BREAK_20230216T143500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-02-16T14:35:00Z,2023-02-16T16:50:00.000Z,9.888255244502062,405,442.54221773724623,442.54221773724623,0.0
V9_BREAK_20230217T070500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-02-17T07:05:00Z,2023-02-17T07:45:00.000Z,-4.084722222222222,406,438.457495515024,442.54221773724623,4.08472222222224
V7_20230217T074000Z_SHORT,V7_SWING_HEALTH,2023-02-17T07:40:00Z,2023-02-17T09:55:00.000Z,-4.1078125,407,434.34968301502397,442.54221773724623,8.192534722222263
3d5125eff04c0bcf75773d1f,R4_CHOP,2023-02-22T08:45:00.026000Z,2023-02-22T11:07:45.000Z,-3.9694693515822475,408,430.38021366344174,442.54221773724623,12.162004073804496
2f00227a3b9df9f52e47b380,R4_CHOP,2023-02-24T04:00:00.063000Z,2023-02-24T11:41:35.000Z,6.622743511075684,409,437.0029571745174,442.54221773724623,5.539260562728828
7caffe04ae87bbd1e415c926,R3_COMPRESSION,2023-02-24T14:00:00.027000Z,2023-02-24T20:00:05.000Z,3.5157208969567453,410,440.51867807147414,442.54221773724623,2.023539665772091
ff827827670aff8a85b85744,R3_COMPRESSION,2023-02-27T04:00:00.051000Z,2023-02-27T06:12:15.000Z,-4.175467367910454,411,436.34321070356367,442.54221773724623,6.1990070336825625
V7_20230228T065000Z_SHORT,V7_SWING_HEALTH,2023-02-28T06:50:00Z,2023-02-28T08:10:00.000Z,6.405555555555556,412,442.74876625911924,442.74876625911924,0.0
V7_20230228T200000Z_SHORT,V7_SWING_HEALTH,2023-02-28T20:00:00Z,2023-03-01T05:20:00.000Z,-4.211111111111111,413,438.5376551480081,442.74876625911924,4.211111111111109
V25_796a5e50a3776e316680c883,V25_CHOP,2023-03-01T02:30:01.396000Z,2023-03-01T06:55:15.000Z,6.830989879672457,414,445.3686450276806,445.3686450276806,0.0
V25_5b3ffc59c924bbf3b05bcdf9,V25_CHOP,2023-03-01T07:05:00.354000Z,2023-03-01T09:20:55.000Z,-4.359811318506386,415,441.0088337091742,445.3686450276806,4.359811318506388
V7_20230302T114500Z_SHORT,V7_SWING_HEALTH,2023-03-02T11:45:00Z,2023-03-03T00:05:00.000Z,-4.2548611111111105,416,436.7539725980631,445.3686450276806,8.614672429617485
V7_20230303T085500Z_SHORT,V7_SWING_HEALTH,2023-03-03T08:55:00Z,2023-03-03T09:40:00.000Z,-4.0859375,417,432.6680350980631,445.3686450276806,12.700609929617485
V7_20230307T161500Z_LONG,V7_SWING_HEALTH,2023-03-07T16:15:00Z,2023-03-07T18:55:00.000Z,-6.87936576587252,418,425.7886693321906,445.3686450276806,19.57997569549002
V7_20230309T054500Z_SHORT,V7_SWING_HEALTH,2023-03-09T05:45:00Z,2023-03-09T08:45:00.000Z,-4.11875,419,421.6699193321906,445.3686450276806,23.698725695489998
V7_20230309T150000Z_SHORT,V7_SWING_HEALTH,2023-03-09T15:00:00Z,2023-03-09T15:10:00.000Z,-4.798744944227797,420,416.8711743879628,445.3686450276806,28.49747063971779
V9_BREAK_20230313T082500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-03-13T08:25:00Z,2023-03-13T09:25:00.000Z,7.207662981984272,421,424.0788373699471,445.3686450276806,21.28980765773349
V9_BREAK_20230313T103000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-03-13T10:30:00Z,2023-03-13T12:30:00.000Z,10.421945382727415,422,434.5007827526745,445.3686450276806,10.867862275006075
V9_BREAK_20230315T065000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-03-15T06:50:00Z,2023-03-15T08:05:00.000Z,6.406770833333333,423,440.90755358600785,445.3686450276806,4.46109144167275
V9_BREAK_20230315T084000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-03-15T08:40:00Z,2023-03-15T09:45:00.000Z,7.938107791458288,424,448.8456613774661,448.8456613774661,0.0
2023-03-16 09:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-03-16T09:00:00Z,2023-03-16T13:37:20.000Z,5.630000000000001,425,454.4756613774661,454.4756613774661,0.0
2023-03-16 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-03-16T10:00:00Z,2023-03-16T13:37:20.000Z,2.8399999999999728,426,457.3156613774661,457.3156613774661,0.0
2023-03-16 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-03-16T11:00:00Z,2023-03-16T13:37:20.000Z,2.019999999999999,427,459.33566137746607,459.33566137746607,0.0
V9_BREAK_20230327T074500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-03-27T07:45:00Z,2023-03-27T08:50:00.000Z,-4.4060888570550345,428,454.92957252041106,459.33566137746607,4.4060888570550105
V9_BREAK_20230327T092500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-03-27T09:25:00Z,2023-03-27T10:05:00.000Z,7.100703453092237,429,462.0302759735033,462.0302759735033,0.0
V7_20230328T094500Z_LONG,V7_SWING_HEALTH,2023-03-28T09:45:00Z,2023-03-28T12:15:00.000Z,6.388541666666667,430,468.41881764016995,468.41881764016995,0.0
a33620edbb8a39c9847388df,R4_CHOP,2023-03-30T22:35:01.005000Z,2023-03-31T07:36:15.000Z,-5.2517986425985095,431,463.16701899757146,468.41881764016995,5.251798642598487
V7_20230331T080500Z_LONG,V7_SWING_HEALTH,2023-03-31T08:05:00Z,2023-03-31T08:40:00.000Z,-4.083506944444444,432,459.08351205312704,468.41881764016995,9.33530558704291
2023-03-31 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-03-31T11:15:00Z,2023-03-31T12:22:40.000Z,-4.93,433,454.15351205312703,468.41881764016995,14.265305587042917
2023-03-31 11:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-03-31T11:30:00Z,2023-03-31T12:22:40.000Z,-5.779999999999999,434,448.37351205312706,468.41881764016995,20.04530558704289
2023-03-31 10:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-03-31T10:45:00Z,2023-03-31T12:22:40.000Z,-4.749999999999999,435,443.62351205312706,468.41881764016995,24.79530558704289
2023-03-31 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-03-31T10:30:00Z,2023-03-31T12:45:15.000Z,2.150000000000045,436,445.7735120531271,468.41881764016995,22.645305587042856
2023-04-04 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-04-04T10:30:00Z,2023-04-04T11:17:40.000Z,-4.749999999999999,437,441.0235120531271,468.41881764016995,27.395305587042856
2023-04-04 09:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-04-04T09:15:00Z,2023-04-04T11:25:15.000Z,-4.0,438,437.0235120531271,468.41881764016995,31.395305587042856
2023-04-04 11:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-04-04T11:45:00Z,2023-04-04T13:32:30.000Z,6.87,439,443.8935120531271,468.41881764016995,24.52530558704285
2023-04-04 13:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-04-04T13:15:00Z,2023-04-04T14:00:30.000Z,10.19,440,454.0835120531271,468.41881764016995,14.335305587042853
2023-04-04 12:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-04-04T12:15:00Z,2023-04-04T14:00:30.000Z,12.2,441,466.2835120531271,468.41881764016995,2.1353055870428648
2023-04-04 12:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-04-04T12:45:00Z,2023-04-04T14:00:40.000Z,12.95,442,479.2335120531271,479.2335120531271,0.0
2023-04-04 13:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-04-04T13:30:00Z,2023-04-04T14:03:20.000Z,12.65,443,491.88351205312705,491.88351205312705,0.0
V7_20230406T090000Z_SHORT,V7_SWING_HEALTH,2023-04-06T09:00:00Z,2023-04-06T10:40:00.000Z,-4.0993055555555555,444,487.7842064975715,491.88351205312705,4.0993055555555316
2023-04-06 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-04-06T11:00:00Z,2023-04-06T12:20:30.000Z,-3.98,445,483.8042064975715,491.88351205312705,8.07930555555555
V7_20230412T081500Z_LONG,V7_SWING_HEALTH,2023-04-12T08:15:00Z,2023-04-12T10:30:00.000Z,-4.1078125,446,479.6963939975715,491.88351205312705,12.187118055555572
2023-04-14 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-04-14T10:15:00Z,2023-04-14T11:11:30.000Z,-9.360000000000001,447,470.33639399757146,491.88351205312705,21.547118055555586
2023-04-14 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-04-14T10:00:00Z,2023-04-14T12:32:45.000Z,-7.89,448,462.4463939975715,491.88351205312705,29.437118055555572
2023-04-12 04:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,2023-04-12T04:00:00Z,2023-04-17T14:46:45.000Z,-35.92,449,426.52639399757146,491.88351205312705,65.35711805555559
c4a6eab0c3dd027b42056ed4,R4_CHOP,2023-04-19T06:15:00.055000Z,2023-04-19T06:32:00.000Z,1.9486689597952664,450,428.47506295736673,491.88351205312705,63.40844909576032
V7_20230421T122500Z_LONG,V7_SWING_HEALTH,2023-04-21T12:25:00Z,2023-04-21T13:20:00.000Z,7.110956676876682,451,435.5860196342434,491.88351205312705,56.29749241888362
V9_BREAK_20230424T134000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-04-24T13:40:00Z,2023-04-24T14:30:00.000Z,-4.539348218196676,452,431.04667141604676,491.88351205312705,60.836840637080286
V9_BREAK_20230424T144000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-04-24T14:40:00Z,2023-04-24T23:45:00.000Z,8.753825746068268,453,439.80049716211505,491.88351205312705,52.083014891012
V9_BREAK_20230425T072000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-04-25T07:20:00Z,2023-04-25T07:45:00.000Z,-4.081076388888889,454,435.71942077322615,491.88351205312705,56.1640912799009
V9_BREAK_20230425T074500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-04-25T07:45:00Z,2023-04-25T11:05:00.000Z,7.985913252370748,455,443.70533402559687,491.88351205312705,48.17817802753018
V7_20230426T093000Z_SHORT,V7_SWING_HEALTH,2023-04-26T09:30:00Z,2023-04-26T11:45:00.000Z,6.3921875,456,450.09752152559685,491.88351205312705,41.7859905275302
V7_20230426T115000Z_LONG,V7_SWING_HEALTH,2023-04-26T11:50:00Z,2023-04-26T13:25:00.000Z,7.350408803424425,457,457.4479303290213,491.88351205312705,34.43558172410576
V7_20230427T083500Z_LONG,V7_SWING_HEALTH,2023-04-27T08:35:00Z,2023-04-27T10:05:00.000Z,-4.096875,458,453.3510553290213,491.88351205312705,38.53245672410577
V25_8a6616f96c9e2db69ce67476,V25_CHOP,2023-04-27T03:20:00.892000Z,2023-04-27T12:30:05.000Z,-5.833280285146527,459,447.51777504387474,491.88351205312705,44.365737009252314
V7_20230428T082500Z_LONG,V7_SWING_HEALTH,2023-04-28T08:25:00Z,2023-04-28T12:35:00.000Z,-4.200553272871592,460,443.3172217710031,491.88351205312705,48.56629028212393
V7_20230501T084000Z_LONG,V7_SWING_HEALTH,2023-05-01T08:40:00Z,2023-05-01T10:05:00.000Z,6.404340277777778,461,449.7215620487809,491.88351205312705,42.161950004346124
V9_BREAK_20230504T111000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-05-04T11:10:00Z,2023-05-04T12:20:00.000Z,-4.230273697365411,462,445.4912883514155,491.88351205312705,46.39222370171154
2023-05-04 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-05-04T11:15:00Z,2023-05-04T12:31:45.000Z,-7.68,463,437.8112883514155,491.88351205312705,54.07222370171155
V9_BREAK_20230504T133000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-05-04T13:30:00Z,2023-05-04T13:40:00.000Z,-5.948310821521028,464,431.86297752989447,491.88351205312705,60.020534523232584
V7_20230505T091000Z_LONG,V7_SWING_HEALTH,2023-05-05T09:10:00Z,2023-05-05T10:45:00.000Z,-4.098090277777778,465,427.7648872521167,491.88351205312705,64.11862480101036
V9_BREAK_20230505T072500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-05-05T07:25:00Z,2023-05-05T11:55:00.000Z,6.359375,466,434.1242622521167,491.88351205312705,57.759249801010355
2023-05-04 13:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-05-04T13:45:00Z,2023-05-05T12:30:20.000Z,-10.24,467,423.8842622521167,491.88351205312705,67.99924980101036
2023-05-04 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-05-04T14:00:00Z,2023-05-05T12:30:20.000Z,-13.700000000000001,468,410.1842622521167,491.88351205312705,81.69924980101035
V7_20230508T083000Z_LONG,V7_SWING_HEALTH,2023-05-08T08:30:00Z,2023-05-08T13:40:00.000Z,-4.150347222222222,469,406.0339150298945,491.88351205312705,85.84959702323255
2023-05-09 13:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-05-09T13:45:00Z,2023-05-10T00:05:40.000Z,9.79,470,415.8239150298945,491.88351205312705,76.05959702323253
2023-05-09 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-05-09T14:00:00Z,2023-05-10T12:40:30.000Z,15.59,471,431.4139150298945,491.88351205312705,60.46959702323255
2023-05-11 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-05-11T13:00:00Z,2023-05-11T13:21:30.000Z,-10.290000000000001,472,421.1239150298945,491.88351205312705,70.75959702323257
V7_20230516T120500Z_LONG,V7_SWING_HEALTH,2023-05-16T12:05:00Z,2023-05-16T12:20:00.000Z,-4.078645833333334,473,417.04526919656115,491.88351205312705,74.8382428565659
V9_BREAK_20230518T123500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-05-18T12:35:00Z,2023-05-18T12:50:00.000Z,-4.078645833333334,474,412.9666233632278,491.88351205312705,78.91688868989922
58ee51900b2a33e5a8f723b3,R2_DOWNTREND,2023-05-19T05:00:01.216000Z,2023-05-19T06:29:15.000Z,-6.698745534746762,475,406.26787782848106,491.88351205312705,85.61563422464599
V9_BREAK_20230519T133500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-05-19T13:35:00Z,2023-05-19T15:15:00.000Z,-4.1980042860127895,476,402.06987354246826,491.88351205312705,89.81363851065879
V9_BREAK_20230519T151500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-05-19T15:15:00Z,2023-05-19T15:35:00.000Z,9.033755519482122,477,411.10362906195036,491.88351205312705,80.77988299117669
V9_BREAK_20230522T020500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-05-22T02:05:00Z,2023-05-22T06:21:50.000Z,1.5759166666665956,478,412.679545728617,491.88351205312705,79.20396632451008
V7_20230522T122500Z_LONG,V7_SWING_HEALTH,2023-05-22T12:25:00Z,2023-05-22T13:30:00.000Z,-4.0907986111111105,479,408.5887471175059,491.88351205312705,83.29476493562117
V7_20230523T102000Z_LONG,V7_SWING_HEALTH,2023-05-23T10:20:00Z,2023-05-23T12:33:00.000Z,1.5654652777777698,480,410.15421239528365,491.88351205312705,81.7292996578434
V7_20230524T094500Z_SHORT,V7_SWING_HEALTH,2023-05-24T09:45:00Z,2023-05-24T11:30:00.000Z,-4.1005208333333325,481,406.0536915619503,491.88351205312705,85.82982049117675
V7_20230525T090500Z_SHORT,V7_SWING_HEALTH,2023-05-25T09:05:00Z,2023-05-25T12:35:00.000Z,6.373958333333333,482,412.42764989528365,491.88351205312705,79.4558621578434
V7_20230529T084500Z_LONG,V7_SWING_HEALTH,2023-05-29T08:45:00Z,2023-05-30T00:05:00.000Z,-4.298611111111111,483,408.12903878417256,491.88351205312705,83.75447326895448
V7_20230614T095000Z_SHORT,V7_SWING_HEALTH,2023-06-14T09:50:00Z,2023-06-14T12:40:00.000Z,-4.116319444444445,484,404.0127193397281,491.88351205312705,87.87079271339894
7a5ec692379cc086465bb84e,R2_DOWNTREND,2023-06-23T07:00:00.050000Z,2023-06-23T07:48:40.000Z,-6.1498562166208695,485,397.8628631231072,491.88351205312705,94.02064893001983
V9_BREAK_20230623T125000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-06-23T12:50:00Z,2023-06-23T13:50:00.000Z,7.477979243468172,486,405.3408423665754,491.88351205312705,86.54266968655168
V9_BREAK_20230623T144500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-06-23T14:45:00Z,2023-06-25T22:00:00.000Z,-3.004996219184145,487,402.33584614739124,491.88351205312705,89.54766590573581
V7_20230629T084500Z_SHORT,V7_SWING_HEALTH,2023-06-29T08:45:00Z,2023-06-29T11:05:00.000Z,-4.1090277777777775,488,398.22681836961345,491.88351205312705,93.6566936835136
V9_BREAK_20230630T124500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2023-06-30T12:45:00Z,2023-06-30T12:55:00.000Z,-4.586386244946178,489,393.64043212466726,491.88351205312705,98.24307992845979
V7_20230703T083000Z_LONG,V7_SWING_HEALTH,2023-07-03T08:30:00Z,2023-07-03T12:50:00.000Z,6.361805555555556,490,400.00223768022283,491.88351205312705,91.88127437290422
V7_20230711T084000Z_SHORT,V7_SWING_HEALTH,2023-07-11T08:40:00Z,2023-07-11T12:50:55.000Z,1.69514583333333,491,401.6973835135562,491.88351205312705,90.18612853957086
V7_20230712T114500Z_SHORT,V7_SWING_HEALTH,2023-07-12T11:45:00Z,2023-07-12T12:35:00.000Z,-4.087152777777778,492,397.61023073577843,491.88351205312705,94.27328131734862
V7_20230714T081000Z_SHORT,V7_SWING_HEALTH,2023-07-14T08:10:00Z,2023-07-14T12:15:00.000Z,-4.134548611111111,493,393.47568212466734,491.88351205312705,98.4078299284597
V9_BREAK_20230720T141000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2023-07-20T14:10:00Z,2023-07-21T08:10:00.000Z,8.04995011623567,494,401.525632240903,491.88351205312705,90.35787981222404
V7_20230724T091000Z_LONG,V7_SWING_HEALTH,2023-07-24T09:10:00Z,2023-07-24T14:25:00.000Z,-4.1515625,495,397.374069740903,491.88351205312705,94.50944231222405
2023-07-27 12:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-07-27T12:00:00Z,2023-07-27T12:17:20.000Z,-4.88,496,392.494069740903,491.88351205312705,99.38944231222405
2023-07-27 11:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-07-27T11:45:00Z,2023-07-27T12:25:30.000Z,-3.9,497,388.594069740903,491.88351205312705,103.28944231222403
2023-07-27 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-07-27T11:15:00Z,2023-07-27T12:25:40.000Z,-4.239999999999999,498,384.354069740903,491.88351205312705,107.52944231222403
2023-07-27 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2023-07-27T10:15:00Z,2023-07-27T12:30:30.000Z,-3.9099999999999997,499,380.444069740903,491.88351205312705,111.43944231222406
V7_20230727T095500Z_LONG,V7_SWING_HEALTH,2023-07-27T09:55:00Z,2023-07-27T12:35:00.000Z,-4.113888888888889,500,376.3301808520141,491.88351205312705,115.55333120111294
2023-07-26 08:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,2023-07-26T08:00:00Z,2023-07-27T13:36:25.000Z,-19.340000000000003,501,356.9901808520141,491.88351205312705,134.89333120111297
V7_20230728T082000Z_LONG,V7_SWING_HEALTH,2023-07-28T08:20:00Z,2023-07-28T11:25:00.000Z,6.380034722222223,502,363.3702155742363,491.88351205312705,128.51329647889077
V7_20230803T081000Z_SHORT,V7_SWING_HEALTH,2023-08-03T08:10:00Z,2023-08-03T12:30:10.000Z,0.040590277777750594,503,363.41080585201405,491.88351205312705,128.472706201113
V7_20230807T084500Z_LONG,V7_SWING_HEALTH,2023-08-07T08:45:00Z,2023-08-07T14:05:00.000Z,-4.152777777777778,504,359.2580280742363,491.88351205312705,132.62548397889077
V7_20230816T123500Z_LONG,V7_SWING_HEALTH,2023-08-16T12:35:00Z,2023-08-16T12:55:00.000Z,-4.079861111111111,505,355.1781669631252,491.88351205312705,136.70534509000186
a345962015f561e8f7ae7143,R2_DOWNTREND,2023-08-21T02:00:00.071000Z,2023-08-21T02:28:40.000Z,-4.8779286844703,506,350.3002382786549,491.88351205312705,141.58327377447216
1943b9262f00efb344aba4f1,R4_CHOP,2023-08-22T06:15:00.439000Z,2023-08-22T10:21:15.000Z,5.153338033588553,507,355.45357631224346,491.88351205312705,136.4299357408836
