attempt_no,variant_id,regime_owner,mechanic,raw_signal_count,minimum_era_raw_signal_count,parameters_json
39258,04589e8697170c8b,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,4409,951,"{""counter_flow_max"":-0.01,""counter_move_max"":0.03,""geometry_id"":""FAST"",""m15_state_age_m5_max"":0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""moderate_variance_ratio_max"":0.9,""moderate_z_abs_min"":1.0,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":384,""strong_variance_ratio_max"":1.3,""strong_z_abs_min"":1.5,""variance_horizon"":16}"
39259,048713e407a527f0,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,2917,572,"{""counter_flow_max"":0.0,""counter_move_max"":0.03,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""moderate_variance_ratio_max"":0.9,""moderate_z_abs_min"":1.0,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":384,""strong_variance_ratio_max"":1.1,""strong_z_abs_min"":1.25,""variance_horizon"":16}"
39260,04cf3c0095665f7a,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,4289,831,"{""counter_flow_max"":0.0,""counter_move_max"":0.06,""geometry_id"":""TREND"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""moderate_variance_ratio_max"":0.9,""moderate_z_abs_min"":1.0,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":384,""strong_variance_ratio_max"":1.1,""strong_z_abs_min"":1.25,""variance_horizon"":16}"
39261,04d006ecd7d0edff,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,431,92,"{""counter_flow_max"":0.0,""counter_move_max"":0.03,""geometry_id"":""FAST"",""m15_state_age_m5_max"":1,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""moderate_variance_ratio_max"":0.7,""moderate_z_abs_min"":1.0,""return_acf_max"":-0.1,""session"":""NY"",""stationarity_window"":192,""strong_variance_ratio_max"":1.1,""strong_z_abs_min"":1.25,""variance_horizon"":4}"
39262,04f594fd402bcbab,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,2288,492,"{""counter_flow_max"":0.0,""counter_move_max"":0.03,""geometry_id"":""TREND"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""moderate_variance_ratio_max"":0.9,""moderate_z_abs_min"":1.0,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":192,""strong_variance_ratio_max"":1.1,""strong_z_abs_min"":1.25,""variance_horizon"":16}"
39263,04fe20d253a7a267,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,4671,884,"{""counter_flow_max"":-0.03,""counter_move_max"":0.03,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""moderate_variance_ratio_max"":0.7,""moderate_z_abs_min"":1.0,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":384,""strong_variance_ratio_max"":1.1,""strong_z_abs_min"":1.25,""variance_horizon"":16}"
39264,050dcd5e1bbaaea9,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,2749,616,"{""counter_flow_max"":0.0,""counter_move_max"":0.03,""geometry_id"":""FAST"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""moderate_variance_ratio_max"":0.7,""moderate_z_abs_min"":0.75,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""strong_variance_ratio_max"":1.3,""strong_z_abs_min"":1.5,""variance_horizon"":16}"
39265,0512f8d7ccb802da,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,4475,893,"{""counter_flow_max"":-0.03,""counter_move_max"":0.06,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""moderate_variance_ratio_max"":0.7,""moderate_z_abs_min"":1.0,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":192,""strong_variance_ratio_max"":1.3,""strong_z_abs_min"":1.5,""variance_horizon"":4}"
39266,055626cfdb598b34,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,381,70,"{""counter_flow_max"":-0.03,""counter_move_max"":0.03,""geometry_id"":""TREND"",""m15_state_age_m5_max"":1,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""moderate_variance_ratio_max"":0.9,""moderate_z_abs_min"":1.0,""return_acf_max"":-0.1,""session"":""LONDON"",""stationarity_window"":192,""strong_variance_ratio_max"":1.3,""strong_z_abs_min"":1.25,""variance_horizon"":16}"
39267,059469415735bd76,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,661,84,"{""counter_flow_max"":-0.03,""counter_move_max"":0.06,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""moderate_variance_ratio_max"":0.9,""moderate_z_abs_min"":1.0,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":192,""strong_variance_ratio_max"":1.1,""strong_z_abs_min"":1.5,""variance_horizon"":4}"
39268,05f8600f7cbbde0b,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,599,98,"{""counter_flow_max"":-0.03,""counter_move_max"":0.06,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""moderate_variance_ratio_max"":0.9,""moderate_z_abs_min"":0.75,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":384,""strong_variance_ratio_max"":1.3,""strong_z_abs_min"":1.25,""variance_horizon"":16}"
39269,06927f78f41012d9,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,3607,668,"{""counter_flow_max"":-0.01,""counter_move_max"":0.06,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":1,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""moderate_variance_ratio_max"":0.9,""moderate_z_abs_min"":0.75,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":384,""strong_variance_ratio_max"":1.1,""strong_z_abs_min"":1.25,""variance_horizon"":16}"
39270,06995a40d2992cf9,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,1777,373,"{""counter_flow_max"":-0.01,""counter_move_max"":0.06,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""moderate_variance_ratio_max"":0.7,""moderate_z_abs_min"":0.75,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":384,""strong_variance_ratio_max"":1.1,""strong_z_abs_min"":1.25,""variance_horizon"":4}"
39271,06ffbf40047e6de7,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,1346,285,"{""counter_flow_max"":-0.01,""counter_move_max"":0.03,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""moderate_variance_ratio_max"":0.9,""moderate_z_abs_min"":0.75,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":192,""strong_variance_ratio_max"":1.1,""strong_z_abs_min"":1.5,""variance_horizon"":4}"
39272,075695d030497cd3,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,1888,349,"{""counter_flow_max"":0.0,""counter_move_max"":0.06,""geometry_id"":""TREND"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""moderate_variance_ratio_max"":0.7,""moderate_z_abs_min"":0.75,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":384,""strong_variance_ratio_max"":1.3,""strong_z_abs_min"":1.5,""variance_horizon"":4}"
39273,07f1fd4dd3fc5594,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,8184,1685,"{""counter_flow_max"":-0.01,""counter_move_max"":0.03,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":1,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""moderate_variance_ratio_max"":0.9,""moderate_z_abs_min"":1.0,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":384,""strong_variance_ratio_max"":1.3,""strong_z_abs_min"":1.5,""variance_horizon"":4}"
39274,08ce835a4f53156f,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,310,31,"{""counter_flow_max"":-0.03,""counter_move_max"":0.03,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""moderate_variance_ratio_max"":0.9,""moderate_z_abs_min"":0.75,""return_acf_max"":-0.1,""session"":""NY"",""stationarity_window"":384,""strong_variance_ratio_max"":1.1,""strong_z_abs_min"":1.25,""variance_horizon"":16}"
39275,09da1c92618c93cc,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,582,110,"{""counter_flow_max"":-0.03,""counter_move_max"":0.03,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""moderate_variance_ratio_max"":0.9,""moderate_z_abs_min"":1.0,""return_acf_max"":-0.1,""session"":""LONDON"",""stationarity_window"":192,""strong_variance_ratio_max"":1.3,""strong_z_abs_min"":1.25,""variance_horizon"":16}"
39276,0a49aca1b32d19c7,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,1004,218,"{""counter_flow_max"":-0.01,""counter_move_max"":0.06,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":1,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""moderate_variance_ratio_max"":0.7,""moderate_z_abs_min"":1.0,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":384,""strong_variance_ratio_max"":1.1,""strong_z_abs_min"":1.5,""variance_horizon"":4}"
39277,0af2e4a001e612d2,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,2838,625,"{""counter_flow_max"":-0.01,""counter_move_max"":0.03,""geometry_id"":""FAST"",""m15_state_age_m5_max"":1,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""moderate_variance_ratio_max"":0.7,""moderate_z_abs_min"":0.75,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":192,""strong_variance_ratio_max"":1.1,""strong_z_abs_min"":1.25,""variance_horizon"":4}"
39278,0afd2cee72916533,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,2063,407,"{""counter_flow_max"":-0.03,""counter_move_max"":0.06,""geometry_id"":""FAST"",""m15_state_age_m5_max"":1,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""moderate_variance_ratio_max"":0.9,""moderate_z_abs_min"":0.75,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":384,""strong_variance_ratio_max"":1.1,""strong_z_abs_min"":1.5,""variance_horizon"":16}"
39279,0b229252a72860c3,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,2699,500,"{""counter_flow_max"":-0.03,""counter_move_max"":0.03,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""moderate_variance_ratio_max"":0.7,""moderate_z_abs_min"":0.75,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":192,""strong_variance_ratio_max"":1.3,""strong_z_abs_min"":1.5,""variance_horizon"":16}"
39280,0b2f2133c4fbf77d,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,480,68,"{""counter_flow_max"":0.0,""counter_move_max"":0.03,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""moderate_variance_ratio_max"":0.7,""moderate_z_abs_min"":1.0,""return_acf_max"":-0.1,""session"":""ASIA"",""stationarity_window"":384,""strong_variance_ratio_max"":1.1,""strong_z_abs_min"":1.5,""variance_horizon"":4}"
39281,0b5973a8b8935acf,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,638,132,"{""counter_flow_max"":-0.01,""counter_move_max"":0.03,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":1,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""moderate_variance_ratio_max"":0.7,""moderate_z_abs_min"":1.0,""return_acf_max"":-0.1,""session"":""LONDON"",""stationarity_window"":192,""strong_variance_ratio_max"":1.1,""strong_z_abs_min"":1.25,""variance_horizon"":4}"
39282,0b8ca083cee07de3,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,5318,1165,"{""counter_flow_max"":0.0,""counter_move_max"":0.06,""geometry_id"":""FAST"",""m15_state_age_m5_max"":1,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""moderate_variance_ratio_max"":0.9,""moderate_z_abs_min"":1.0,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":192,""strong_variance_ratio_max"":1.3,""strong_z_abs_min"":1.25,""variance_horizon"":4}"
39283,0bb3b1e7c4af3740,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,2013,373,"{""counter_flow_max"":-0.01,""counter_move_max"":0.03,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""moderate_variance_ratio_max"":0.7,""moderate_z_abs_min"":0.75,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":384,""strong_variance_ratio_max"":1.1,""strong_z_abs_min"":1.5,""variance_horizon"":4}"
39284,0bbaa46f4e273036,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,148,28,"{""counter_flow_max"":-0.01,""counter_move_max"":0.03,""geometry_id"":""BALANCED"",""m15_state_age_m5_max"":0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""moderate_variance_ratio_max"":0.7,""moderate_z_abs_min"":1.0,""return_acf_max"":-0.1,""session"":""ASIA"",""stationarity_window"":384,""strong_variance_ratio_max"":1.3,""strong_z_abs_min"":1.25,""variance_horizon"":4}"
39285,0c0e4848a4f3c52e,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,638,77,"{""counter_flow_max"":-0.03,""counter_move_max"":0.06,""geometry_id"":""TREND"",""m15_state_age_m5_max"":1,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""moderate_variance_ratio_max"":0.9,""moderate_z_abs_min"":0.75,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":192,""strong_variance_ratio_max"":1.1,""strong_z_abs_min"":1.5,""variance_horizon"":16}"
39286,0c41ec7a09f62888,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,655,142,"{""counter_flow_max"":0.0,""counter_move_max"":0.03,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":1,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""moderate_variance_ratio_max"":0.7,""moderate_z_abs_min"":0.75,""return_acf_max"":-0.1,""session"":""NY"",""stationarity_window"":192,""strong_variance_ratio_max"":1.1,""strong_z_abs_min"":1.5,""variance_horizon"":4}"
39287,0c783666f7dd0a74,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,830,159,"{""counter_flow_max"":0.0,""counter_move_max"":0.03,""geometry_id"":""FAST"",""m15_state_age_m5_max"":0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""moderate_variance_ratio_max"":0.7,""moderate_z_abs_min"":1.0,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":192,""strong_variance_ratio_max"":1.3,""strong_z_abs_min"":1.25,""variance_horizon"":4}"
39288,0c7b83034a9cbbd2,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,956,200,"{""counter_flow_max"":-0.01,""counter_move_max"":0.06,""geometry_id"":""TREND"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""moderate_variance_ratio_max"":0.7,""moderate_z_abs_min"":1.0,""return_acf_max"":-0.1,""session"":""ASIA"",""stationarity_window"":192,""strong_variance_ratio_max"":1.3,""strong_z_abs_min"":1.5,""variance_horizon"":16}"
39289,0c7f74a6668acedd,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,1845,365,"{""counter_flow_max"":0.0,""counter_move_max"":0.06,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":2,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""moderate_variance_ratio_max"":0.7,""moderate_z_abs_min"":1.0,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":192,""strong_variance_ratio_max"":1.1,""strong_z_abs_min"":1.25,""variance_horizon"":4}"
39290,0c88f4185c1aa1f2,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,1329,238,"{""counter_flow_max"":-0.03,""counter_move_max"":0.03,""geometry_id"":""EXTENDED"",""m15_state_age_m5_max"":1,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""moderate_variance_ratio_max"":0.9,""moderate_z_abs_min"":1.0,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":192,""strong_variance_ratio_max"":1.1,""strong_z_abs_min"":1.5,""variance_horizon"":16}"
39291,0c927cecd9a80fb2,CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,461,100,"{""counter_flow_max"":-0.01,""counter_move_max"":0.06,""geometry_id"":""FAST"",""m15_state_age_m5_max"":1,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""moderate_variance_ratio_max"":0.7,""moderate_z_abs_min"":1.0,""return_acf_max"":-0.1,""session"":""NY"",""stationarity_window"":192,""strong_variance_ratio_max"":1.3,""strong_z_abs_min"":1.5,""variance_horizon"":4}"
