candidate_id,archetype,direction,threshold,stop_atr,target_r,discovery_fit_trades_pass,discovery_fit_stress_pf_pass,discovery_fit_stress_net_pass,discovery_fit_positive_month_share_pass,discovery_fit_top5_removed_pf_pass,discovery_fit_trades,discovery_fit_stress_pf,discovery_fit_stress_net_pips,discovery_confirm_trades_pass,discovery_confirm_stress_pf_pass,discovery_confirm_stress_net_pass,discovery_confirm_positive_month_share_pass,discovery_confirm_top5_removed_pf_pass,discovery_confirm_trades,discovery_confirm_stress_pf,discovery_confirm_stress_net_pips,weakest_discovery_stress_pf,both_stage_gates_pass,worst_one_sided_p_value,bh_adjusted_p_value,fdr_gate_pass,failure_reasons
EURHUNT01_0457,compression_breakout_long,long,0.75,1.5,1.0,False,False,False,False,False,28,0.9624763921777092,-9.468630584933845,False,True,True,False,False,22,1.7430015164739978,103.28885372802843,0.9624763921777092,False,0.5388069009050198,1.0,False,discovery_fit:trades|discovery_fit:stress_pf|discovery_fit:stress_net|discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:trades|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0859,failed_break_reversion_long,long,0.1,1.5,1.5,True,False,True,True,False,224,1.029242568972304,70.59799148279357,True,False,False,False,False,243,0.9604086122217909,-91.27892806292675,0.9604086122217909,False,0.5989663055348142,1.0,False,discovery_fit:stress_pf|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0579,compression_breakout_short,short,0.85,1.5,1.5,True,False,False,True,False,91,0.9588758041779853,-44.07323171843729,True,False,False,True,False,93,0.9984594517886067,-1.4251255763127126,0.9588758041779853,False,0.5763585228883681,1.0,False,discovery_fit:stress_pf|discovery_fit:stress_net|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0840,failed_break_reversion_long,long,0.05,1.5,2.0,True,True,True,True,False,264,1.1137280411594008,325.75844971510196,True,False,False,False,False,278,0.9566045891037166,-116.392149082971,0.9566045891037166,False,0.6134110845370984,1.0,False,discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0835,failed_break_reversion_long,long,0.05,1.25,2.0,True,True,True,True,True,277,1.1279231173140176,355.6880211148497,True,False,False,False,False,288,0.955832351830694,-113.06595935694645,0.955832351830694,False,0.6200918729345731,1.0,False,discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0150,trend_pullback_short,short,0.2,1.0,2.0,True,False,False,False,False,168,0.9556479701403197,-76.262073999878,True,True,True,False,False,161,1.18205740667089,242.26313723193837,0.9556479701403197,False,0.6048463875718653,1.0,False,discovery_fit:stress_pf|discovery_fit:stress_net|discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0898,failed_break_reversion_long,long,0.2,1.5,1.25,True,True,True,True,False,153,1.1062602261930734,166.63761614871197,True,False,False,False,False,180,0.954872108573787,-72.00879889447948,0.954872108573787,False,0.6016247936676244,1.0,False,discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0569,compression_breakout_short,short,0.85,1.0,1.5,True,False,False,False,False,102,0.9531738708725015,-38.54139108064096,True,False,True,False,False,98,1.0779696522513755,49.83885495665767,0.9531738708725015,False,0.5919231423952295,1.0,False,discovery_fit:stress_pf|discovery_fit:stress_net|discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0423,compression_breakout_long,long,0.65,0.75,1.25,False,True,True,True,False,4,1.3547099992826408,4.781118205263503,False,False,False,True,False,6,0.9520845689925485,-1.5190093189690863,0.9520845689925485,False,0.5189926124366078,1.0,False,discovery_fit:trades|discovery_fit:top5_removed_pf|discovery_confirm:trades|discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0200,trend_pullback_short,short,0.4,1.5,2.0,True,False,True,True,False,99,1.0509898588647302,68.58750165403617,True,False,False,False,False,100,0.9514300662413021,-61.10266046432612,0.9514300662413021,False,0.5819399496108659,1.0,False,discovery_fit:stress_pf|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0820,failed_break_reversion_long,long,0.0,1.5,2.0,True,True,True,True,True,306,1.117693332770019,386.9019806221704,True,False,False,True,False,311,0.9502073214603022,-146.82780016613884,0.9502073214603022,False,0.6376647294533411,1.0,False,discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0572,compression_breakout_short,short,0.85,1.25,1.0,True,False,False,False,False,104,0.9493123742307736,-43.69803607664832,True,True,True,True,False,100,1.2257471491162608,140.5024502462993,0.9493123742307736,False,0.6018691374119773,1.0,False,discovery_fit:stress_pf|discovery_fit:stress_net|discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0858,failed_break_reversion_long,long,0.1,1.5,1.25,True,False,False,True,False,224,0.9642736988014954,-85.1623684065185,True,False,False,False,False,244,0.9469154868402109,-120.26942952191551,0.9469154868402109,False,0.636937144296422,1.0,False,discovery_fit:stress_pf|discovery_fit:stress_net|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0580,compression_breakout_short,short,0.85,1.5,2.0,True,False,False,False,False,85,0.9451042159999103,-60.384447093163836,True,False,False,False,False,89,0.9993653815298251,-0.6190694155077523,0.9451042159999103,False,0.595176609853123,1.0,False,discovery_fit:stress_pf|discovery_fit:stress_net|discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0168,trend_pullback_short,short,0.3,1.0,1.25,True,False,False,False,False,141,0.9448254367214226,-67.34894923372546,True,False,True,False,False,143,1.0394486323196825,41.001766742556484,0.9448254367214226,False,0.626692755916316,1.0,False,discovery_fit:stress_pf|discovery_fit:stress_net|discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0496,compression_breakout_long,long,0.95,1.5,0.75,True,False,True,True,False,153,1.0308765754604654,38.921588770545675,True,False,False,False,False,154,0.9439514436461005,-69.33637645017494,0.9439514436461005,False,0.628866403503157,1.0,False,discovery_fit:stress_pf|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0177,trend_pullback_short,short,0.3,1.5,1.0,True,False,False,True,False,133,0.9406932647221483,-91.41262367977814,True,False,True,False,False,132,1.0005921574472108,0.7711105432777678,0.9406932647221483,False,0.6324639453089721,1.0,False,discovery_fit:stress_pf|discovery_fit:stress_net|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0176,trend_pullback_short,short,0.3,1.5,0.75,True,False,False,True,False,136,0.9426399440432437,-76.99167725722627,True,False,False,False,False,136,0.9405367807352534,-70.027862182099,0.9405367807352534,False,0.6280860372614228,1.0,False,discovery_fit:stress_pf|discovery_fit:stress_net|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
