trade_id,sleeve_id,signal_time,entry_time,exit_time,direction,pnl_usd,risk_usd,specialist_id,source_strategy,is_core,source_id,source_entry_time,source_exit_time,source_direction,entry_price,exit_price,source_risk_usd,source_pnl_usd,direction_sign,gross_endpoint_pnl_usd,implied_cost_usd,open_cost_usd,is_r1,fee_stress_pnl_usd,fee_stress_implied_cost_usd,fee_stress_open_cost_usd,endpoint_error_usd,post_loss_cooldown_accepted,post_loss_cooldown_reason,execution_source_id
V9_BREAK_20210119T070500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2021-01-19 07:05:00+00:00,2021-01-19 07:05:00+00:00,2021-01-19 12:50:00+00:00,LONG,-4.058854166666667,3.5,,,False,V57_OVERLAY_DUKASCOPY_RAW_TICK,2021-01-19 07:05:00+00:00,2021-01-19 12:50:00+00:00,LONG,1840.092,1836.592,3.5,-4.058854166666667,1.0,-3.5,0.5588541666666673,0.5588541666666673,False,-4.058854166666667,0.5588541666666673,0.5588541666666673,0.0,True,ROUTED,V57_BREAK_SWING_H4ADX_HIGH
V7_20210120T084000Z_SHORT,V7_SWING_HEALTH,2021-01-20 08:40:00+00:00,2021-01-20 08:40:00+00:00,2021-01-20 12:10:00+00:00,SHORT,6.473958333333333,3.5,,,False,V7_DUKASCOPY_RAW_TICK,2021-01-20 08:40:00+00:00,2021-01-20 12:10:00+00:00,SHORT,1855.522,1848.522,3.5,6.473958333333333,-1.0,7.0,0.526041666666667,0.526041666666667,False,6.473958333333333,0.526041666666667,0.526041666666667,0.0,True,ROUTED,V7_SWING_HEALTH
V9_BREAK_20210120T115500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2021-01-20 11:55:00+00:00,2021-01-20 11:55:00+00:00,2021-01-20 13:00:00+00:00,SHORT,6.509201388888889,3.5,,,False,V57_OVERLAY_DUKASCOPY_RAW_TICK,2021-01-20 11:55:00+00:00,2021-01-20 13:00:00+00:00,SHORT,1849.675,1842.675,3.5,6.509201388888889,-1.0,7.0,0.4907986111111109,0.4907986111111109,False,6.509201388888889,0.4907986111111109,0.4907986111111109,0.0,True,ROUTED,V57_BREAK_SWING_H4ADX_HIGH
V9_BREAK_20210121T063500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2021-01-21 06:35:00+00:00,2021-01-21 06:35:00+00:00,2021-01-21 13:05:00+00:00,SHORT,6.430208333333334,3.5,,,False,V57_OVERLAY_DUKASCOPY_RAW_TICK,2021-01-21 06:35:00+00:00,2021-01-21 13:05:00+00:00,SHORT,1873.357,1866.357,3.5,6.430208333333334,-1.0,7.0,0.5697916666666663,0.5697916666666663,False,6.430208333333334,0.5697916666666663,0.5697916666666663,0.0,True,ROUTED,V57_BREAK_SWING_H4ADX_HIGH
V7_20210121T075000Z_LONG,V7_SWING_HEALTH,2021-01-21 07:50:00+00:00,2021-01-21 07:50:00+00:00,2021-01-21 13:05:00+00:00,LONG,-4.0515625,3.5,,,False,V7_DUKASCOPY_RAW_TICK,2021-01-21 07:50:00+00:00,2021-01-21 13:05:00+00:00,LONG,1869.105,1865.605,3.5,-4.0515625,1.0,-3.5,0.5515625000000002,0.5515625000000002,False,-4.0515625,0.5515625000000002,0.5515625000000002,0.0,True,ROUTED,V7_SWING_HEALTH
V7_20210122T085500Z_SHORT,V7_SWING_HEALTH,2021-01-22 08:55:00+00:00,2021-01-22 08:55:00+00:00,2021-01-22 10:35:00+00:00,SHORT,6.500694444444445,3.5,,,False,V7_DUKASCOPY_RAW_TICK,2021-01-22 08:55:00+00:00,2021-01-22 10:35:00+00:00,SHORT,1861.605,1854.605,3.5,6.500694444444445,-1.0,7.0,0.499305555555555,0.499305555555555,False,6.500694444444445,0.499305555555555,0.499305555555555,0.0,True,ROUTED,V7_SWING_HEALTH
V9_BREAK_20210122T125500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2021-01-22 12:55:00+00:00,2021-01-22 12:55:00+00:00,2021-01-22 15:05:00+00:00,LONG,9.170057136213472,4.872643260736251,,,False,V57_OVERLAY_DUKASCOPY_RAW_TICK,2021-01-22 12:55:00+00:00,2021-01-22 15:05:00+00:00,LONG,1841.365,1851.1102865214725,4.872643260736251,9.170057136213472,1.0,9.745286521472508,0.5752293852590356,0.5752293852590356,False,9.170057136213472,0.5752293852590356,0.5752293852590356,0.0,True,ROUTED,V57_BREAK_SWING_H4ADX_HIGH
V7_20210125T011500Z_SHORT,V7_SWING_HEALTH,2021-01-25 01:15:00+00:00,2021-01-25 01:15:00+00:00,2021-01-25 06:30:00+00:00,SHORT,6.4484375,3.5,,,False,V7_DUKASCOPY_RAW_TICK,2021-01-25 01:15:00+00:00,2021-01-25 06:30:00+00:00,SHORT,1858.205,1851.205,3.5,6.4484375,-1.0,7.0,0.5515625000000002,0.5515625000000002,False,6.4484375,0.5515625000000002,0.5515625000000002,0.0,True,ROUTED,V7_SWING_HEALTH
V7_20210125T110500Z_SHORT,V7_SWING_HEALTH,2021-01-25 11:05:00+00:00,2021-01-25 11:05:00+00:00,2021-01-25 13:25:00+00:00,SHORT,-4.009027777777778,3.5,,,False,V7_DUKASCOPY_RAW_TICK,2021-01-25 11:05:00+00:00,2021-01-25 13:25:00+00:00,SHORT,1863.725,1867.225,3.5,-4.009027777777778,-1.0,-3.5,0.5090277777777779,0.5090277777777779,False,-4.009027777777778,0.5090277777777779,0.5090277777777779,0.0,True,ROUTED,V7_SWING_HEALTH
V9_BREAK_20210126T072000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2021-01-26 07:20:00+00:00,2021-01-26 07:20:00+00:00,2021-01-26 07:40:00+00:00,LONG,-3.979861111111111,3.5,,,False,V57_OVERLAY_DUKASCOPY_RAW_TICK,2021-01-26 07:20:00+00:00,2021-01-26 07:40:00+00:00,LONG,1855.616,1852.116,3.5,-3.979861111111111,1.0,-3.5,0.47986111111111107,0.47986111111111107,False,-3.979861111111111,0.47986111111111107,0.47986111111111107,0.0,True,ROUTED,V57_BREAK_SWING_H4ADX_HIGH
V7_20210127T081500Z_SHORT,V7_SWING_HEALTH,2021-01-27 08:15:00+00:00,2021-01-27 08:15:00+00:00,2021-01-27 11:05:00+00:00,SHORT,6.483680555555555,3.5,,,False,V7_DUKASCOPY_RAW_TICK,2021-01-27 08:15:00+00:00,2021-01-27 11:05:00+00:00,SHORT,1850.725,1843.725,3.5,6.483680555555555,-1.0,7.0,0.516319444444445,0.516319444444445,False,6.483680555555555,0.516319444444445,0.516319444444445,0.0,True,ROUTED,V7_SWING_HEALTH
V7_20210127T122500Z_LONG,V7_SWING_HEALTH,2021-01-27 12:25:00+00:00,2021-01-27 12:25:00+00:00,2021-01-27 14:40:00+00:00,LONG,-4.765765504236358,4.221860004034655,,,False,V7_DUKASCOPY_RAW_TICK,2021-01-27 12:25:00+00:00,2021-01-27 14:40:00+00:00,LONG,1841.228,1837.0061399959654,4.221860004034655,-4.765765504236358,1.0,-4.221860004034625,0.543905500201733,0.543905500201733,False,-4.765765504236358,0.543905500201733,0.543905500201733,0.0,True,ROUTED,V7_SWING_HEALTH
V9_BREAK_20210128T003500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2021-01-28 00:35:00+00:00,2021-01-28 00:35:00+00:00,2021-01-28 10:15:00+00:00,SHORT,-4.115972222222222,3.5,,,False,V57_OVERLAY_DUKASCOPY_RAW_TICK,2021-01-28 00:35:00+00:00,2021-01-28 10:15:00+00:00,SHORT,1839.345,1842.845,3.5,-4.115972222222222,-1.0,-3.5,0.6159722222222221,0.6159722222222221,False,-4.115972222222222,0.6159722222222221,0.6159722222222221,0.0,True,ROUTED,V57_BREAK_SWING_H4ADX_HIGH
V9_BREAK_20210128T124500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2021-01-28 12:45:00+00:00,2021-01-28 12:45:00+00:00,2021-01-28 13:10:00+00:00,LONG,-3.981076388888889,3.5,,,False,V57_OVERLAY_DUKASCOPY_RAW_TICK,2021-01-28 12:45:00+00:00,2021-01-28 13:10:00+00:00,LONG,1841.338,1837.838,3.5,-3.981076388888889,1.0,-3.5,0.48107638888888893,0.48107638888888893,False,-3.981076388888889,0.48107638888888893,0.48107638888888893,0.0,True,ROUTED,V57_BREAK_SWING_H4ADX_HIGH
V7_20210129T134500Z_SHORT,V7_SWING_HEALTH,2021-01-29 13:45:00+00:00,2021-01-29 13:45:00+00:00,2021-01-29 14:45:00+00:00,SHORT,10.775036511311026,5.686984535715005,,,False,V7_DUKASCOPY_RAW_TICK,2021-01-29 13:45:00+00:00,2021-01-29 14:45:00+00:00,SHORT,1871.975,1860.6010309285698,5.686984535715005,10.775036511311026,-1.0,11.37396907143011,0.5989325601190849,0.5989325601190849,False,10.775036511311026,0.5989325601190849,0.5989325601190849,0.0,True,ROUTED,V7_SWING_HEALTH
V7_20210129T195000Z_SHORT,V7_SWING_HEALTH,2021-01-29 19:50:00+00:00,2021-01-29 19:50:00+00:00,2021-01-29 21:00:00+00:00,SHORT,7.715231330180969,4.119100112343526,,,False,V7_DUKASCOPY_RAW_TICK,2021-01-29 19:50:00+00:00,2021-01-29 21:00:00+00:00,SHORT,1850.535,1842.296799775313,4.119100112343526,7.715231330180969,-1.0,8.238200224687034,0.5229688945060653,0.5229688945060653,False,7.715231330180969,0.5229688945060653,0.5229688945060653,0.0,True,ROUTED,V7_SWING_HEALTH
V7_20210201T011500Z_LONG,V7_SWING_HEALTH,2021-02-01 01:15:00+00:00,2021-02-01 01:15:00+00:00,2021-02-01 03:05:00+00:00,LONG,11.685524440739208,6.160133616333491,,,False,V7_DUKASCOPY_RAW_TICK,2021-02-01 01:15:00+00:00,2021-02-01 03:05:00+00:00,LONG,1850.045,1862.365267232667,6.160133616333491,11.685524440739208,1.0,12.320267232666993,0.6347427919277848,0.6347427919277848,False,11.685524440739208,0.6347427919277848,0.6347427919277848,0.0,True,ROUTED,V7_SWING_HEALTH
V7_20210201T051500Z_LONG,V7_SWING_HEALTH,2021-02-01 05:15:00+00:00,2021-02-01 05:15:00+00:00,2021-02-01 05:45:00+00:00,LONG,-3.982291666666667,3.5,,,False,V7_DUKASCOPY_RAW_TICK,2021-02-01 05:15:00+00:00,2021-02-01 05:45:00+00:00,LONG,1861.625,1858.125,3.5,-3.982291666666667,1.0,-3.5,0.4822916666666668,0.4822916666666668,False,-3.982291666666667,0.4822916666666668,0.4822916666666668,0.0,True,ROUTED,V7_SWING_HEALTH
V7_20210202T002000Z_LONG,V7_SWING_HEALTH,2021-02-02 00:20:00+00:00,2021-02-02 00:20:00+00:00,2021-02-02 01:55:00+00:00,LONG,6.501909722222222,3.5,,,False,V7_DUKASCOPY_RAW_TICK,2021-02-02 00:20:00+00:00,2021-02-02 01:55:00+00:00,LONG,1856.185,1863.185,3.5,6.501909722222222,1.0,7.0,0.49809027777777803,0.49809027777777803,False,6.501909722222222,0.49809027777777803,0.49809027777777803,0.0,True,ROUTED,V7_SWING_HEALTH
V25_e91ece46db6d380926f025c5,V25_CHOP,2021-02-02 23:15:00+00:00,2021-02-02 23:15:00.164000+00:00,2021-02-03 11:15:02.202000+00:00,SHORT,2.697845235046092,6.202930183336378,,,False,V25_DUKASCOPY_RAW_TICK,2021-02-02 23:15:00.164000+00:00,2021-02-03 11:15:02.202000+00:00,SHORT,1838.945,1835.462,6.202930183336378,2.697845235046092,-1.0,3.4829999999999472,0.7851547649538553,0.7851547649538553,False,2.697845235046092,0.7851547649538553,0.7851547649538553,0.0,True,ROUTED,V25_CHOP
V7_20210203T110000Z_LONG,V7_SWING_HEALTH,2021-02-03 11:00:00+00:00,2021-02-03 11:00:00+00:00,2021-02-03 13:30:00+00:00,LONG,6.488541666666666,3.5,,,False,V7_DUKASCOPY_RAW_TICK,2021-02-03 11:00:00+00:00,2021-02-03 13:30:00+00:00,LONG,1835.123,1842.123,3.5,6.488541666666666,1.0,7.0,0.5114583333333336,0.5114583333333336,False,6.488541666666666,0.5114583333333336,0.5114583333333336,0.0,True,ROUTED,V7_SWING_HEALTH
V25_3c53606f7b7f762be6ec5f93,V25_CHOP,2021-02-03 23:30:00+00:00,2021-02-03 23:30:00.029000+00:00,2021-02-04 01:52:12.404000+00:00,SHORT,8.129046549151566,4.34031311192246,,,False,V25_DUKASCOPY_RAW_TICK,2021-02-03 23:30:00.029000+00:00,2021-02-04 01:52:12.404000+00:00,SHORT,1833.958,1825.2773737761552,4.34031311192246,8.129046549151566,-1.0,8.68062622384491,0.551579674693345,0.551579674693345,False,8.129046549151566,0.551579674693345,0.551579674693345,0.0,True,ROUTED,V25_CHOP
1dea784d933353665eef28da,V59_BROKER_CORE,2021-02-03 23:35:00.049000+00:00,2021-02-03 23:35:00.049000+00:00,2021-02-04 01:52:11.748000+00:00,SHORT,8.130264565355269,4.34031311192246,R4_CHOP,CHOP_FAILED_REVERSION_DUAL_MODE_ENVELOPE,True,R4_CHOP_DUKASCOPY_RAW_TICK,2021-02-03 23:35:00.049000+00:00,2021-02-04 01:52:11.748000+00:00,SHORT,1834.222,1825.541373776155,4.34031311192246,8.130264565355269,-1.0,8.68062622384491,0.550361658489642,0.550361658489642,False,8.130264565355269,0.550361658489642,0.550361658489642,0.0,True,ROUTED,R4_CHOP
306f734a3a9525381f56eeb6,V59_BROKER_CORE,2021-02-04 04:00:00.100000+00:00,2021-02-04 04:00:00.100000+00:00,2021-02-04 07:33:54.410000+00:00,SHORT,-4.939058754950297,4.34135831659616,R4_CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,True,R4_CHOP_DUKASCOPY_RAW_TICK,2021-02-04 04:00:00.100000+00:00,2021-02-04 07:33:54.410000+00:00,SHORT,1822.965,1827.335,4.34135831659616,-4.939058754950297,-1.0,-4.370000000000118,0.5690587549501789,0.5690587549501789,False,-4.939058754950297,0.5690587549501789,0.5690587549501789,0.0,True,ROUTED,R4_CHOP
V25_939dd8dba89d9a6447fa2371,V25_CHOP,2021-02-04 04:00:00+00:00,2021-02-04 04:00:00.100000+00:00,2021-02-04 07:33:54.410000+00:00,SHORT,-4.939058754950297,4.34135831659616,,,False,V25_DUKASCOPY_RAW_TICK,2021-02-04 04:00:00.100000+00:00,2021-02-04 07:33:54.410000+00:00,SHORT,1822.965,1827.335,4.34135831659616,-4.939058754950297,-1.0,-4.370000000000118,0.5690587549501789,0.5690587549501789,False,-4.939058754950297,0.5690587549501789,0.5690587549501789,0.0,True,ROUTED,V25_CHOP
V7_20210204T054500Z_LONG,V7_SWING_HEALTH,2021-02-04 05:45:00+00:00,2021-02-04 05:45:00+00:00,2021-02-04 06:00:00+00:00,LONG,-3.9786458333333337,3.5,,,False,V7_DUKASCOPY_RAW_TICK,2021-02-04 05:45:00+00:00,2021-02-04 06:00:00+00:00,LONG,1819.595,1816.095,3.5,-3.9786458333333337,1.0,-3.5,0.47864583333333366,0.47864583333333366,False,-3.9786458333333337,0.47864583333333366,0.47864583333333366,0.0,True,ROUTED,V7_SWING_HEALTH
V7_20210208T200000Z_SHORT,V7_SWING_HEALTH,2021-02-08 20:00:00+00:00,2021-02-08 20:00:00+00:00,2021-02-09 01:05:00+00:00,SHORT,-4.0491319444444445,3.5,,,False,V7_DUKASCOPY_RAW_TICK,2021-02-08 20:00:00+00:00,2021-02-09 01:05:00+00:00,SHORT,1832.085,1835.585,3.5,-4.0491319444444445,-1.0,-3.5,0.5491319444444445,0.5491319444444445,False,-4.0491319444444445,0.5491319444444445,0.5491319444444445,0.0,True,ROUTED,V7_SWING_HEALTH
V7_20210211T095500Z_SHORT,V7_SWING_HEALTH,2021-02-11 09:55:00+00:00,2021-02-11 09:55:00+00:00,2021-02-11 13:20:00+00:00,SHORT,-4.024826388888889,3.5,,,False,V7_DUKASCOPY_RAW_TICK,2021-02-11 09:55:00+00:00,2021-02-11 13:20:00+00:00,SHORT,1842.629,1846.129,3.5,-4.024826388888889,-1.0,-3.5,0.5248263888888891,0.5248263888888891,False,-4.024826388888889,0.5248263888888891,0.5248263888888891,0.0,True,ROUTED,V7_SWING_HEALTH
V8_20210211T155000Z_SHORT,V8_RETEST_HEALTH,2021-02-11 15:50:00+00:00,2021-02-11 15:50:00+00:00,2021-02-11 16:55:00+00:00,SHORT,4.034201388888889,3.0,,,False,V8_DUKASCOPY_RAW_TICK,2021-02-11 15:50:00+00:00,2021-02-11 16:55:00+00:00,SHORT,1839.285,1834.785,3.0,4.034201388888889,-1.0,4.5,0.4657986111111114,0.4657986111111114,False,4.034201388888889,0.4657986111111114,0.4657986111111114,0.0,True,ROUTED,V8_RETEST_HEALTH
V7_20210215T034500Z_SHORT,V7_SWING_HEALTH,2021-02-15 03:45:00+00:00,2021-02-15 03:45:00+00:00,2021-02-15 06:55:00+00:00,SHORT,6.4788194444444445,3.5,,,False,V7_DUKASCOPY_RAW_TICK,2021-02-15 03:45:00+00:00,2021-02-15 06:55:00+00:00,SHORT,1825.215,1818.215,3.5,6.4788194444444445,-1.0,7.0,0.5211805555555555,0.5211805555555555,False,6.4788194444444445,0.5211805555555555,0.5211805555555555,0.0,True,ROUTED,V7_SWING_HEALTH
V7_20210216T153000Z_SHORT,V7_SWING_HEALTH,2021-02-16 15:30:00+00:00,2021-02-16 15:30:00+00:00,2021-02-16 23:10:00+00:00,SHORT,19.55387251836008,10.2388092686747,,,False,V7_DUKASCOPY_RAW_TICK,2021-02-16 15:30:00+00:00,2021-02-16 23:10:00+00:00,SHORT,1809.425,1788.9473814626506,10.2388092686747,19.55387251836008,-1.0,20.47761853734937,0.9237460189892914,0.9237460189892914,False,19.55387251836008,0.9237460189892914,0.9237460189892914,0.0,True,ROUTED,V7_SWING_HEALTH
V7_20210217T070500Z_SHORT,V7_SWING_HEALTH,2021-02-17 07:05:00+00:00,2021-02-17 07:05:00+00:00,2021-02-17 08:05:00+00:00,SHORT,6.510416666666667,3.5,,,False,V7_DUKASCOPY_RAW_TICK,2021-02-17 07:05:00+00:00,2021-02-17 08:05:00+00:00,SHORT,1792.993,1785.993,3.5,6.510416666666667,-1.0,7.0,0.48958333333333304,0.48958333333333304,False,6.510416666666667,0.48958333333333304,0.48958333333333304,0.0,True,ROUTED,V7_SWING_HEALTH
V7_20210217T085500Z_LONG,V7_SWING_HEALTH,2021-02-17 08:55:00+00:00,2021-02-17 08:55:00+00:00,2021-02-17 13:25:00+00:00,LONG,-4.706622506470136,4.134283339495332,,,False,V7_DUKASCOPY_RAW_TICK,2021-02-17 08:55:00+00:00,2021-02-17 13:25:00+00:00,LONG,1787.095,1782.9607166605047,4.134283339495332,-4.706622506470136,1.0,-4.134283339495369,0.5723391669747677,0.5723391669747677,False,-4.706622506470136,0.5723391669747677,0.5723391669747677,0.0,True,ROUTED,V7_SWING_HEALTH
V7_20210218T091500Z_SHORT,V7_SWING_HEALTH,2021-02-18 09:15:00+00:00,2021-02-18 09:15:00+00:00,2021-02-18 12:25:00+00:00,SHORT,7.121151089214068,3.8294008434716513,,,False,V7_DUKASCOPY_RAW_TICK,2021-02-18 09:15:00+00:00,2021-02-18 12:25:00+00:00,SHORT,1787.135,1779.4761983130568,3.8294008434716513,7.121151089214068,-1.0,7.658801686943207,0.5376505977291384,0.5376505977291384,False,7.121151089214068,0.5376505977291384,0.5376505977291384,0.0,True,ROUTED,V7_SWING_HEALTH
V7_20210218T131000Z_SHORT,V7_SWING_HEALTH,2021-02-18 13:10:00+00:00,2021-02-18 13:10:00+00:00,2021-02-18 14:35:00+00:00,SHORT,7.757015438673302,4.14239751840794,,,False,V7_DUKASCOPY_RAW_TICK,2021-02-18 13:10:00+00:00,2021-02-18 14:35:00+00:00,SHORT,1787.255,1778.9702049631842,4.14239751840794,7.757015438673302,-1.0,8.284795036815922,0.5277795981426197,0.5277795981426197,False,7.757015438673302,0.5277795981426197,0.5277795981426197,0.0,True,ROUTED,V7_SWING_HEALTH
V9_BREAK_20210219T001500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2021-02-19 00:15:00+00:00,2021-02-19 00:15:00+00:00,2021-02-19 01:10:00+00:00,SHORT,6.511631944444444,3.5,,,False,V57_OVERLAY_DUKASCOPY_RAW_TICK,2021-02-19 00:15:00+00:00,2021-02-19 01:10:00+00:00,SHORT,1770.335,1763.335,3.5,6.511631944444444,-1.0,7.0,0.48836805555555607,0.48836805555555607,False,6.511631944444444,0.48836805555555607,0.48836805555555607,0.0,True,ROUTED,V57_BREAK_SWING_H4ADX_HIGH
V9_BREAK_20210219T014500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2021-02-19 01:45:00+00:00,2021-02-19 01:45:00+00:00,2021-02-19 06:15:00+00:00,LONG,10.143072018166047,5.389075393931352,,,False,V57_OVERLAY_DUKASCOPY_RAW_TICK,2021-02-19 01:45:00+00:00,2021-02-19 06:15:00+00:00,LONG,1765.355,1776.1331507878626,5.389075393931352,10.143072018166047,1.0,10.778150787862614,0.6350787696965678,0.6350787696965678,False,10.143072018166047,0.6350787696965678,0.6350787696965678,0.0,True,ROUTED,V57_BREAK_SWING_H4ADX_HIGH
V9_BREAK_20210222T002000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2021-02-22 00:20:00+00:00,2021-02-22 00:20:00+00:00,2021-02-22 03:45:00+00:00,LONG,-4.135179963758868,3.6050986427333886,,,False,V57_OVERLAY_DUKASCOPY_RAW_TICK,2021-02-22 00:20:00+00:00,2021-02-22 03:45:00+00:00,LONG,1785.935,1782.3299013572666,3.6050986427333886,-4.135179963758868,1.0,-3.60509864273331,0.5300813210255582,0.5300813210255582,False,-4.135179963758868,0.5300813210255582,0.5300813210255582,0.0,True,ROUTED,V57_BREAK_SWING_H4ADX_HIGH
V7_20210222T011000Z_SHORT,V7_SWING_HEALTH,2021-02-22 01:10:00+00:00,2021-02-22 01:10:00+00:00,2021-02-22 06:10:00+00:00,SHORT,-4.203395114006841,3.6480747117526273,,,False,V7_DUKASCOPY_RAW_TICK,2021-02-22 01:10:00+00:00,2021-02-22 06:10:00+00:00,SHORT,1788.035,1791.6830747117526,3.6480747117526273,-4.203395114006841,-1.0,-3.6480747117525425,0.5553204022542984,0.5553204022542984,False,-4.203395114006841,0.5553204022542984,0.5553204022542984,0.0,True,ROUTED,V7_SWING_HEALTH
V25_83e66e8456fc578ebec946d3,V25_CHOP,2021-02-24 00:05:00+00:00,2021-02-24 00:05:01.973000+00:00,2021-02-24 12:05:00.239000+00:00,LONG,2.696865761048965,4.822825265132027,,,False,V25_DUKASCOPY_RAW_TICK,2021-02-24 00:05:01.973000+00:00,2021-02-24 12:05:00.239000+00:00,LONG,1806.142,1809.555,4.822825265132027,2.696865761048965,1.0,3.413000000000011,0.7161342389510459,0.7161342389510459,False,2.696865761048965,0.7161342389510459,0.7161342389510459,0.0,True,ROUTED,V25_CHOP
5f36458bea065ded12d601b4,V59_BROKER_CORE,2021-02-24 02:15:00.614000+00:00,2021-02-24 02:15:00.614000+00:00,2021-02-24 06:10:02.109000+00:00,LONG,-5.424740047865148,4.81231872350669,R4_CHOP,CHOP_COUNTERFLOW_TIERED_ENVELOPE,True,R4_CHOP_DUKASCOPY_RAW_TICK,2021-02-24 02:15:00.614000+00:00,2021-02-24 06:10:02.109000+00:00,LONG,1811.145,1806.318,4.81231872350669,-5.424740047865148,1.0,-4.826999999999998,0.59774004786515,0.59774004786515,False,-5.424740047865148,0.59774004786515,0.59774004786515,0.0,True,ROUTED,R4_CHOP
V7_20210224T022000Z_SHORT,V7_SWING_HEALTH,2021-02-24 02:20:00+00:00,2021-02-24 02:20:00+00:00,2021-02-24 02:35:00+00:00,SHORT,-3.9786458333333337,3.5,,,False,V7_DUKASCOPY_RAW_TICK,2021-02-24 02:20:00+00:00,2021-02-24 02:35:00+00:00,SHORT,1810.448,1813.948,3.5,-3.9786458333333337,-1.0,-3.5,0.47864583333333366,0.47864583333333366,False,-3.9786458333333337,0.47864583333333366,0.47864583333333366,0.0,True,ROUTED,V7_SWING_HEALTH
V7_20210225T083000Z_LONG,V7_SWING_HEALTH,2021-02-25 08:30:00+00:00,2021-02-25 08:30:00+00:00,2021-02-25 11:45:00+00:00,LONG,-4.778843587032727,4.220426432094766,,,False,V7_DUKASCOPY_RAW_TICK,2021-02-25 08:30:00+00:00,2021-02-25 11:45:00+00:00,LONG,1789.685,1785.4645735679053,4.220426432094766,-4.778843587032727,1.0,-4.220426432094655,0.5584171549380716,0.5584171549380716,False,-4.778843587032727,0.5584171549380716,0.5584171549380716,0.0,True,ROUTED,V7_SWING_HEALTH
V7_20210225T133500Z_LONG,V7_SWING_HEALTH,2021-02-25 13:35:00+00:00,2021-02-25 13:35:00+00:00,2021-02-25 15:10:00+00:00,LONG,-6.4071151497924985,5.7943094019188,,,False,V7_DUKASCOPY_RAW_TICK,2021-02-25 13:35:00+00:00,2021-02-25 15:10:00+00:00,LONG,1781.485,1775.6906905980811,5.7943094019188,-6.4071151497924985,1.0,-5.794309401918781,0.6128057478737174,0.6128057478737174,False,-6.4071151497924985,0.6128057478737174,0.6128057478737174,0.0,True,ROUTED,V7_SWING_HEALTH
V9_BREAK_20210226T135000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2021-02-26 13:50:00+00:00,2021-02-26 13:50:00+00:00,2021-02-26 14:50:00+00:00,SHORT,10.994562660543078,5.799562048141808,,,False,V57_OVERLAY_DUKASCOPY_RAW_TICK,2021-02-26 13:50:00+00:00,2021-02-26 14:50:00+00:00,SHORT,1763.785,1752.1858759037166,5.799562048141808,10.994562660543078,-1.0,11.599124096283504,0.6045614357404254,0.6045614357404254,False,10.994562660543078,0.6045614357404254,0.6045614357404254,0.0,True,ROUTED,V57_BREAK_SWING_H4ADX_HIGH
V9_BREAK_20210226T152500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2021-02-26 15:25:00+00:00,2021-02-26 15:25:00+00:00,2021-02-28 23:00:00+00:00,SHORT,-3.850456686330185,8.997328171048874,,,False,V57_OVERLAY_DUKASCOPY_RAW_TICK,2021-02-26 15:25:00+00:00,2021-02-28 23:00:00+00:00,SHORT,1731.335,1733.625,8.997328171048874,-3.850456686330185,-1.0,-2.2899999999999636,1.5604566863302214,1.5604566863302214,False,-3.850456686330185,1.5604566863302214,1.5604566863302214,0.0,True,ROUTED,V57_BREAK_SWING_H4ADX_HIGH
V9_BREAK_20210301T002500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2021-03-01 00:25:00+00:00,2021-03-01 00:25:00+00:00,2021-03-01 02:45:00+00:00,LONG,6.784436258408565,3.6504943775314853,,,False,V57_OVERLAY_DUKASCOPY_RAW_TICK,2021-03-01 00:25:00+00:00,2021-03-01 02:45:00+00:00,LONG,1740.745,1748.0459887550628,3.6504943775314853,6.784436258408565,1.0,7.300988755062917,0.5165524966543522,0.5165524966543522,False,6.784436258408565,0.5165524966543522,0.5165524966543522,0.0,True,ROUTED,V57_BREAK_SWING_H4ADX_HIGH
V9_BREAK_20210301T080500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2021-03-01 08:05:00+00:00,2021-03-01 08:05:00+00:00,2021-03-01 09:40:00+00:00,SHORT,6.501909722222222,3.5,,,False,V57_OVERLAY_DUKASCOPY_RAW_TICK,2021-03-01 08:05:00+00:00,2021-03-01 09:40:00+00:00,SHORT,1753.735,1746.735,3.5,6.501909722222222,-1.0,7.0,0.49809027777777803,0.49809027777777803,False,6.501909722222222,0.49809027777777803,0.49809027777777803,0.0,True,ROUTED,V57_BREAK_SWING_H4ADX_HIGH
