attempt_no,variant_id,regime_owner,mechanic,parameters_json
15130,f7db5fe684177090,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":1.0,""close_back_atr"":0.03,""hold_hours"":2,""hour_window"":""POST_ASIA"",""stop_atr"":1.0,""sweep_atr"":0.1,""wick_min"":0.3}"
15131,4b4cdd4d24f1b996,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":1.0,""close_back_atr"":0.03,""hold_hours"":12,""hour_window"":""LONDON"",""stop_atr"":1.5,""sweep_atr"":0.1,""wick_min"":0.5}"
15132,e8780f11594f47f7,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":2.0,""asia_range_atr_min"":0.4,""close_back_atr"":0.1,""hold_hours"":2,""hour_window"":""LONDON"",""stop_atr"":1.25,""sweep_atr"":0.05,""wick_min"":0.1}"
15133,088705d4e368d11a,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":0.6,""close_back_atr"":0.03,""hold_hours"":12,""hour_window"":""LONDON_NY"",""stop_atr"":1.0,""sweep_atr"":0.0,""wick_min"":0.1}"
15134,08f4a83c2faa599a,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":1.5,""asia_range_atr_min"":0.8,""close_back_atr"":0.0,""hold_hours"":2,""hour_window"":""POST_ASIA"",""stop_atr"":1.5,""sweep_atr"":0.1,""wick_min"":0.2}"
15135,70554b63df0c3a32,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":2.0,""asia_range_atr_min"":0.8,""close_back_atr"":0.0,""hold_hours"":4,""hour_window"":""LONDON_NY"",""stop_atr"":1.0,""sweep_atr"":0.0,""wick_min"":0.1}"
15136,6db4895c03f30de3,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":0.4,""close_back_atr"":0.0,""hold_hours"":2,""hour_window"":""POST_ASIA"",""stop_atr"":1.0,""sweep_atr"":0.05,""wick_min"":0.2}"
15137,7beb0c70f2dee9f4,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":0.8,""close_back_atr"":0.05,""hold_hours"":12,""hour_window"":""NEW_YORK"",""stop_atr"":1.25,""sweep_atr"":0.03,""wick_min"":0.2}"
15138,5b4f3c0f3a0600d8,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":1.5,""asia_range_atr_min"":0.6,""close_back_atr"":0.05,""hold_hours"":2,""hour_window"":""LONDON"",""stop_atr"":1.0,""sweep_atr"":0.05,""wick_min"":0.5}"
15139,171265964c713bba,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":0.4,""close_back_atr"":0.03,""hold_hours"":6,""hour_window"":""NEW_YORK"",""stop_atr"":0.8,""sweep_atr"":0.0,""wick_min"":0.1}"
15140,c5f06bd67e80bc40,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":0.8,""close_back_atr"":0.03,""hold_hours"":8,""hour_window"":""POST_ASIA"",""stop_atr"":1.0,""sweep_atr"":0.1,""wick_min"":0.4}"
15141,743fe6c73906a652,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":1.5,""asia_range_atr_min"":0.6,""close_back_atr"":0.1,""hold_hours"":2,""hour_window"":""LONDON_NY"",""stop_atr"":1.25,""sweep_atr"":0.05,""wick_min"":0.2}"
15142,20516bfbd0f76122,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":1.5,""asia_range_atr_min"":0.6,""close_back_atr"":0.0,""hold_hours"":4,""hour_window"":""NEW_YORK"",""stop_atr"":1.5,""sweep_atr"":0.1,""wick_min"":0.4}"
15143,13fa162e6eb4f324,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":0.6,""close_back_atr"":0.05,""hold_hours"":6,""hour_window"":""LONDON_NY"",""stop_atr"":1.25,""sweep_atr"":0.03,""wick_min"":0.2}"
15144,bbfa037de0192800,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":0.8,""close_back_atr"":0.0,""hold_hours"":2,""hour_window"":""LONDON"",""stop_atr"":0.8,""sweep_atr"":0.0,""wick_min"":0.3}"
15145,8492d8d389d24311,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":0.6,""close_back_atr"":0.05,""hold_hours"":6,""hour_window"":""NEW_YORK"",""stop_atr"":1.0,""sweep_atr"":0.1,""wick_min"":0.5}"
15146,e999beebd0aec30f,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":1.5,""asia_range_atr_min"":1.0,""close_back_atr"":0.03,""hold_hours"":12,""hour_window"":""NEW_YORK"",""stop_atr"":0.8,""sweep_atr"":0.15,""wick_min"":0.1}"
15147,8784f3dc4bce4a7d,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":0.4,""close_back_atr"":0.05,""hold_hours"":12,""hour_window"":""POST_ASIA"",""stop_atr"":1.0,""sweep_atr"":0.1,""wick_min"":0.3}"
15148,f07744582a1a3679,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":0.4,""close_back_atr"":0.03,""hold_hours"":8,""hour_window"":""POST_ASIA"",""stop_atr"":2.0,""sweep_atr"":0.0,""wick_min"":0.4}"
15149,fec2d72ca4006b9e,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":2.0,""asia_range_atr_min"":1.0,""close_back_atr"":0.1,""hold_hours"":12,""hour_window"":""LONDON"",""stop_atr"":1.25,""sweep_atr"":0.05,""wick_min"":0.4}"
15150,121d68496c6e6706,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":0.8,""close_back_atr"":0.05,""hold_hours"":2,""hour_window"":""POST_ASIA"",""stop_atr"":1.0,""sweep_atr"":0.1,""wick_min"":0.5}"
15151,44b4d2836b31268b,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":1.5,""asia_range_atr_min"":0.8,""close_back_atr"":0.1,""hold_hours"":12,""hour_window"":""LONDON"",""stop_atr"":1.25,""sweep_atr"":0.15,""wick_min"":0.2}"
15152,e458d5ff0c53f938,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":0.6,""close_back_atr"":0.1,""hold_hours"":2,""hour_window"":""NEW_YORK"",""stop_atr"":0.8,""sweep_atr"":0.03,""wick_min"":0.1}"
15153,79392caf4811306e,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":0.8,""close_back_atr"":0.1,""hold_hours"":8,""hour_window"":""LONDON"",""stop_atr"":2.0,""sweep_atr"":0.0,""wick_min"":0.5}"
15154,e437f3bec158f954,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":2.0,""asia_range_atr_min"":0.8,""close_back_atr"":0.03,""hold_hours"":8,""hour_window"":""LONDON_NY"",""stop_atr"":1.0,""sweep_atr"":0.1,""wick_min"":0.2}"
15155,9edb69c92c0ac4df,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":0.8,""close_back_atr"":0.05,""hold_hours"":8,""hour_window"":""LONDON"",""stop_atr"":0.8,""sweep_atr"":0.1,""wick_min"":0.1}"
15156,23928d5af9e7f87b,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":1.5,""asia_range_atr_min"":0.4,""close_back_atr"":0.05,""hold_hours"":12,""hour_window"":""NEW_YORK"",""stop_atr"":1.25,""sweep_atr"":0.05,""wick_min"":0.5}"
15157,d60a46403e13d68f,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":2.0,""asia_range_atr_min"":0.6,""close_back_atr"":0.03,""hold_hours"":6,""hour_window"":""LONDON"",""stop_atr"":0.8,""sweep_atr"":0.03,""wick_min"":0.3}"
15158,a5eb0c1a3bbc07f5,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":1.0,""close_back_atr"":0.1,""hold_hours"":6,""hour_window"":""LONDON"",""stop_atr"":2.0,""sweep_atr"":0.1,""wick_min"":0.3}"
15159,f062ec6bfef14f78,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":1.5,""asia_range_atr_min"":0.4,""close_back_atr"":0.05,""hold_hours"":8,""hour_window"":""NEW_YORK"",""stop_atr"":1.0,""sweep_atr"":0.0,""wick_min"":0.1}"
15160,be879db4cac9ce86,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":1.0,""close_back_atr"":0.0,""hold_hours"":2,""hour_window"":""NEW_YORK"",""stop_atr"":2.0,""sweep_atr"":0.0,""wick_min"":0.2}"
15161,438d284aad55f01e,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":1.5,""asia_range_atr_min"":1.0,""close_back_atr"":0.0,""hold_hours"":8,""hour_window"":""POST_ASIA"",""stop_atr"":2.0,""sweep_atr"":0.0,""wick_min"":0.4}"
15162,3ae280a13cf19be4,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":1.0,""close_back_atr"":0.1,""hold_hours"":8,""hour_window"":""NEW_YORK"",""stop_atr"":1.5,""sweep_atr"":0.1,""wick_min"":0.4}"
15163,2d28c4950a602d0e,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":2.0,""asia_range_atr_min"":1.0,""close_back_atr"":0.03,""hold_hours"":12,""hour_window"":""LONDON_NY"",""stop_atr"":1.5,""sweep_atr"":0.03,""wick_min"":0.1}"
15164,8981a420d9f59e12,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":1.0,""close_back_atr"":0.0,""hold_hours"":6,""hour_window"":""NEW_YORK"",""stop_atr"":1.25,""sweep_atr"":0.15,""wick_min"":0.1}"
15165,4cbcc471a3b973e9,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":0.6,""close_back_atr"":0.0,""hold_hours"":2,""hour_window"":""POST_ASIA"",""stop_atr"":1.25,""sweep_atr"":0.15,""wick_min"":0.1}"
15166,23a158feedd19c7b,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":2.0,""asia_range_atr_min"":1.0,""close_back_atr"":0.05,""hold_hours"":4,""hour_window"":""LONDON"",""stop_atr"":1.5,""sweep_atr"":0.1,""wick_min"":0.4}"
15167,1dababa17d576fc5,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":0.4,""close_back_atr"":0.03,""hold_hours"":12,""hour_window"":""LONDON"",""stop_atr"":0.8,""sweep_atr"":0.03,""wick_min"":0.1}"
15168,2cbfd69b5f23e595,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":0.8,""close_back_atr"":0.05,""hold_hours"":12,""hour_window"":""LONDON_NY"",""stop_atr"":0.8,""sweep_atr"":0.1,""wick_min"":0.2}"
15169,51b331fc7acba720,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":0.8,""close_back_atr"":0.0,""hold_hours"":6,""hour_window"":""NEW_YORK"",""stop_atr"":1.0,""sweep_atr"":0.0,""wick_min"":0.4}"
15170,3ba2b085df0bd73c,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":0.8,""close_back_atr"":0.1,""hold_hours"":6,""hour_window"":""LONDON"",""stop_atr"":1.25,""sweep_atr"":0.1,""wick_min"":0.2}"
15171,3a69ee1f0c23ed69,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":0.8,""close_back_atr"":0.0,""hold_hours"":4,""hour_window"":""POST_ASIA"",""stop_atr"":0.8,""sweep_atr"":0.1,""wick_min"":0.3}"
15172,205508020633008a,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":1.5,""asia_range_atr_min"":0.4,""close_back_atr"":0.03,""hold_hours"":2,""hour_window"":""LONDON"",""stop_atr"":2.0,""sweep_atr"":0.0,""wick_min"":0.2}"
15173,b8695d0a1b3d0d3f,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":1.5,""asia_range_atr_min"":1.0,""close_back_atr"":0.1,""hold_hours"":12,""hour_window"":""NEW_YORK"",""stop_atr"":2.0,""sweep_atr"":0.05,""wick_min"":0.3}"
15174,79ee6d8071bb6640,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":1.0,""close_back_atr"":0.1,""hold_hours"":2,""hour_window"":""LONDON"",""stop_atr"":2.0,""sweep_atr"":0.1,""wick_min"":0.1}"
15175,2011b4064e7629f0,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":1.5,""asia_range_atr_min"":0.4,""close_back_atr"":0.03,""hold_hours"":2,""hour_window"":""LONDON"",""stop_atr"":1.5,""sweep_atr"":0.1,""wick_min"":0.1}"
15176,545a25f4f0089244,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":1.5,""asia_range_atr_min"":0.4,""close_back_atr"":0.1,""hold_hours"":8,""hour_window"":""LONDON"",""stop_atr"":2.0,""sweep_atr"":0.1,""wick_min"":0.3}"
15177,4d0d259983b7549f,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":1.0,""close_back_atr"":0.0,""hold_hours"":4,""hour_window"":""LONDON_NY"",""stop_atr"":1.5,""sweep_atr"":0.15,""wick_min"":0.4}"
15178,8bc72acd769c1baa,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":0.8,""close_back_atr"":0.0,""hold_hours"":12,""hour_window"":""LONDON"",""stop_atr"":1.25,""sweep_atr"":0.05,""wick_min"":0.3}"
15179,c4276fbeb35c5d2a,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":2.0,""asia_range_atr_min"":0.6,""close_back_atr"":0.03,""hold_hours"":12,""hour_window"":""NEW_YORK"",""stop_atr"":0.8,""sweep_atr"":0.1,""wick_min"":0.3}"
15180,aecaff022b6152e4,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":1.5,""asia_range_atr_min"":0.4,""close_back_atr"":0.0,""hold_hours"":8,""hour_window"":""NEW_YORK"",""stop_atr"":1.0,""sweep_atr"":0.15,""wick_min"":0.4}"
15181,7562b8bce1bdc9b4,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":1.0,""close_back_atr"":0.0,""hold_hours"":8,""hour_window"":""LONDON_NY"",""stop_atr"":1.0,""sweep_atr"":0.0,""wick_min"":0.1}"
15182,138715c5856ee246,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":2.0,""asia_range_atr_min"":0.6,""close_back_atr"":0.03,""hold_hours"":6,""hour_window"":""POST_ASIA"",""stop_atr"":0.8,""sweep_atr"":0.05,""wick_min"":0.1}"
15183,56fd21885755f1dd,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":0.8,""close_back_atr"":0.03,""hold_hours"":12,""hour_window"":""LONDON"",""stop_atr"":1.25,""sweep_atr"":0.03,""wick_min"":0.4}"
15184,1c082c8aae17ef1a,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":0.6,""close_back_atr"":0.03,""hold_hours"":8,""hour_window"":""POST_ASIA"",""stop_atr"":1.25,""sweep_atr"":0.1,""wick_min"":0.4}"
15185,a923bac34f2b2fc6,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":0.6,""close_back_atr"":0.1,""hold_hours"":12,""hour_window"":""POST_ASIA"",""stop_atr"":0.8,""sweep_atr"":0.15,""wick_min"":0.3}"
15186,b1148cc00d1fbe17,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":1.5,""asia_range_atr_min"":0.6,""close_back_atr"":0.05,""hold_hours"":8,""hour_window"":""LONDON"",""stop_atr"":1.0,""sweep_atr"":0.15,""wick_min"":0.4}"
15187,007e50b4f4903310,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":2.0,""asia_range_atr_min"":1.0,""close_back_atr"":0.0,""hold_hours"":8,""hour_window"":""POST_ASIA"",""stop_atr"":0.8,""sweep_atr"":0.03,""wick_min"":0.4}"
15188,18a11495eeba39e3,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":2.0,""asia_range_atr_min"":1.0,""close_back_atr"":0.1,""hold_hours"":4,""hour_window"":""LONDON"",""stop_atr"":1.0,""sweep_atr"":0.0,""wick_min"":0.3}"
15189,046ae1404f7d9648,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":1.0,""close_back_atr"":0.05,""hold_hours"":12,""hour_window"":""POST_ASIA"",""stop_atr"":1.0,""sweep_atr"":0.1,""wick_min"":0.1}"
15190,11a410a93c6e8f7a,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":0.6,""close_back_atr"":0.03,""hold_hours"":4,""hour_window"":""LONDON_NY"",""stop_atr"":2.0,""sweep_atr"":0.05,""wick_min"":0.5}"
15191,fd8314d1088325d7,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":1.5,""asia_range_atr_min"":0.4,""close_back_atr"":0.03,""hold_hours"":8,""hour_window"":""LONDON"",""stop_atr"":1.5,""sweep_atr"":0.0,""wick_min"":0.5}"
15192,fe46f1aaa99e7584,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":0.8,""close_back_atr"":0.03,""hold_hours"":2,""hour_window"":""NEW_YORK"",""stop_atr"":1.25,""sweep_atr"":0.15,""wick_min"":0.4}"
15193,f227d4a67a5a4c66,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":2.0,""asia_range_atr_min"":0.4,""close_back_atr"":0.05,""hold_hours"":8,""hour_window"":""POST_ASIA"",""stop_atr"":1.5,""sweep_atr"":0.1,""wick_min"":0.1}"
15194,58494fa051887022,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":2.0,""asia_range_atr_min"":0.4,""close_back_atr"":0.05,""hold_hours"":12,""hour_window"":""LONDON"",""stop_atr"":1.25,""sweep_atr"":0.1,""wick_min"":0.5}"
15195,4a63451eab84ac09,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":2.0,""asia_range_atr_min"":0.8,""close_back_atr"":0.05,""hold_hours"":12,""hour_window"":""POST_ASIA"",""stop_atr"":1.0,""sweep_atr"":0.05,""wick_min"":0.2}"
15196,a758b14cbdfbc27e,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":0.8,""close_back_atr"":0.0,""hold_hours"":12,""hour_window"":""NEW_YORK"",""stop_atr"":0.8,""sweep_atr"":0.0,""wick_min"":0.1}"
15197,a8345540c11f4bb1,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":1.0,""close_back_atr"":0.1,""hold_hours"":2,""hour_window"":""NEW_YORK"",""stop_atr"":1.0,""sweep_atr"":0.15,""wick_min"":0.4}"
15198,1f3bb62fd917d3f5,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":2.0,""asia_range_atr_min"":0.4,""close_back_atr"":0.0,""hold_hours"":2,""hour_window"":""LONDON_NY"",""stop_atr"":1.5,""sweep_atr"":0.03,""wick_min"":0.5}"
15199,70969469e2de9d14,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":0.6,""close_back_atr"":0.0,""hold_hours"":4,""hour_window"":""POST_ASIA"",""stop_atr"":1.25,""sweep_atr"":0.15,""wick_min"":0.1}"
15200,c3643a14195deb02,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":0.8,""close_back_atr"":0.1,""hold_hours"":12,""hour_window"":""LONDON"",""stop_atr"":1.25,""sweep_atr"":0.03,""wick_min"":0.5}"
15201,88813e69df178030,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":1.0,""close_back_atr"":0.03,""hold_hours"":4,""hour_window"":""LONDON_NY"",""stop_atr"":1.5,""sweep_atr"":0.15,""wick_min"":0.2}"
15202,40d233c0966caf6b,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":0.4,""close_back_atr"":0.0,""hold_hours"":12,""hour_window"":""NEW_YORK"",""stop_atr"":1.0,""sweep_atr"":0.03,""wick_min"":0.1}"
15203,f4c7810dddfb53c3,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":0.4,""close_back_atr"":0.03,""hold_hours"":6,""hour_window"":""POST_ASIA"",""stop_atr"":1.5,""sweep_atr"":0.1,""wick_min"":0.3}"
15204,1087600a6e75d82a,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":4.0,""asia_range_atr_min"":1.0,""close_back_atr"":0.03,""hold_hours"":12,""hour_window"":""LONDON_NY"",""stop_atr"":0.8,""sweep_atr"":0.0,""wick_min"":0.5}"
15205,81fd83b267c1e8c6,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":1.5,""asia_range_atr_min"":0.4,""close_back_atr"":0.05,""hold_hours"":12,""hour_window"":""LONDON_NY"",""stop_atr"":2.0,""sweep_atr"":0.15,""wick_min"":0.2}"
15206,a7fdb1bc66ce1a02,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":0.4,""close_back_atr"":0.03,""hold_hours"":12,""hour_window"":""LONDON_NY"",""stop_atr"":1.5,""sweep_atr"":0.15,""wick_min"":0.3}"
15207,9c24e22a51e15851,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":2.0,""asia_range_atr_min"":0.4,""close_back_atr"":0.03,""hold_hours"":8,""hour_window"":""LONDON_NY"",""stop_atr"":1.25,""sweep_atr"":0.03,""wick_min"":0.2}"
15208,29583a965fdf608a,CHOP,CHOP_ASIAN_FALSE_BREAK_FADE,"{""asia_range_atr_max"":3.0,""asia_range_atr_min"":0.6,""close_back_atr"":0.05,""hold_hours"":8,""hour_window"":""LONDON"",""stop_atr"":1.5,""sweep_atr"":0.05,""wick_min"":0.4}"
