signal_time_utc,signal_complete_utc,side,atr,range_high,range_low,session_range,state_time_utc,ownership
2019-04-12 08:00:00+00:00,2019-04-12 08:15:00+00:00,LONG,0.039401431816322045,111.88,111.7765,0.10349999999999682,2019-04-12 05:00:00+00:00,s4_neutral_normal_breakout
2019-04-12 08:15:00+00:00,2019-04-12 08:30:00+00:00,LONG,0.03915847240087057,111.88,111.7765,0.10349999999999682,2019-04-12 05:00:00+00:00,s4_neutral_normal_breakout
2019-04-12 09:30:00+00:00,2019-04-12 09:45:00+00:00,LONG,0.04226539944876956,111.88,111.7765,0.10349999999999682,2019-04-12 05:00:00+00:00,s4_neutral_normal_breakout
2019-04-12 10:00:00+00:00,2019-04-12 10:15:00+00:00,LONG,0.04309618625939927,111.88,111.7765,0.10349999999999682,2019-04-12 05:00:00+00:00,s4_neutral_normal_breakout
2019-04-12 10:30:00+00:00,2019-04-12 10:45:00+00:00,LONG,0.043978344274686255,111.88,111.7765,0.10349999999999682,2019-04-12 05:00:00+00:00,s4_neutral_normal_breakout
2019-04-12 11:00:00+00:00,2019-04-12 11:15:00+00:00,LONG,0.04334102133888822,111.88,111.7765,0.10349999999999682,2019-04-12 05:00:00+00:00,s4_neutral_normal_breakout
2019-04-12 11:45:00+00:00,2019-04-12 12:00:00+00:00,LONG,0.041512472260034114,111.88,111.7765,0.10349999999999682,2019-04-12 05:00:00+00:00,s4_neutral_normal_breakout
2019-04-16 08:30:00+00:00,2019-04-16 08:45:00+00:00,LONG,0.04062732611340002,111.947,111.85300000000001,0.09399999999999409,2019-04-16 07:00:00+00:00,s3_compression_release_breakout
2019-04-23 08:15:00+00:00,2019-04-23 08:30:00+00:00,SHORT,0.03353911245359177,111.94049999999999,111.8515,0.08899999999998442,2019-04-23 07:00:00+00:00,DIRECTION_CONFLICT_CASH
2019-04-23 09:00:00+00:00,2019-04-23 09:15:00+00:00,SHORT,0.03187716110077938,111.94049999999999,111.8515,0.08899999999998442,2019-04-23 08:00:00+00:00,DIRECTION_CONFLICT_CASH
2019-04-24 09:00:00+00:00,2019-04-24 09:15:00+00:00,LONG,0.03551339449021811,111.8475,111.75049999999999,0.09700000000000841,2019-04-24 08:00:00+00:00,SHOCK_CASH
2019-04-24 10:45:00+00:00,2019-04-24 11:00:00+00:00,LONG,0.0319018852783522,111.8475,111.75049999999999,0.09700000000000841,2019-04-24 10:00:00+00:00,s3_compression_release_breakout
2019-04-26 09:30:00+00:00,2019-04-26 09:45:00+00:00,LONG,0.03712550364111386,111.7045,111.61500000000001,0.08949999999998681,2019-04-26 08:00:00+00:00,s3_compression_release_breakout
2019-04-26 09:45:00+00:00,2019-04-26 10:00:00+00:00,LONG,0.03797368195246334,111.7045,111.61500000000001,0.08949999999998681,2019-04-26 09:00:00+00:00,s3_compression_release_breakout
2019-04-26 10:15:00+00:00,2019-04-26 10:30:00+00:00,LONG,0.03764822576513407,111.7045,111.61500000000001,0.08949999999998681,2019-04-26 09:00:00+00:00,s3_compression_release_breakout
2019-04-26 11:00:00+00:00,2019-04-26 11:15:00+00:00,LONG,0.034983473763117647,111.7045,111.61500000000001,0.08949999999998681,2019-04-26 10:00:00+00:00,s3_compression_release_breakout
2019-04-26 11:30:00+00:00,2019-04-26 11:45:00+00:00,LONG,0.03421534217330019,111.7045,111.61500000000001,0.08949999999998681,2019-04-26 10:00:00+00:00,s3_compression_release_breakout
2019-05-08 09:45:00+00:00,2019-05-08 10:00:00+00:00,SHORT,0.05382880386616032,110.17250000000001,110.00649999999999,0.16600000000002524,2019-05-08 09:00:00+00:00,s3_compression_release_breakout
2019-05-10 09:15:00+00:00,2019-05-10 09:30:00+00:00,LONG,0.05896729016039468,109.8375,109.6885,0.1490000000000009,2019-05-10 08:00:00+00:00,SHOCK_CASH
2019-05-10 09:30:00+00:00,2019-05-10 09:45:00+00:00,LONG,0.057541055148937016,109.8375,109.6885,0.1490000000000009,2019-05-10 08:00:00+00:00,SHOCK_CASH
2019-05-16 08:15:00+00:00,2019-05-16 08:30:00+00:00,LONG,0.05459673387024341,109.501,109.351,0.15000000000000568,2019-05-16 07:00:00+00:00,s3_compression_release_breakout
2019-05-16 08:30:00+00:00,2019-05-16 08:45:00+00:00,LONG,0.05894696716522583,109.501,109.351,0.15000000000000568,2019-05-16 07:00:00+00:00,s3_compression_release_breakout
2019-05-16 09:30:00+00:00,2019-05-16 09:45:00+00:00,LONG,0.05314567704097197,109.501,109.351,0.15000000000000568,2019-05-16 08:00:00+00:00,s3_compression_release_breakout
2019-05-16 10:00:00+00:00,2019-05-16 10:15:00+00:00,LONG,0.05531693581593984,109.501,109.351,0.15000000000000568,2019-05-16 09:00:00+00:00,s3_compression_release_breakout
2019-05-16 11:00:00+00:00,2019-05-16 11:15:00+00:00,LONG,0.05033327269468474,109.501,109.351,0.15000000000000568,2019-05-16 10:00:00+00:00,s3_compression_release_breakout
2019-05-16 11:45:00+00:00,2019-05-16 12:00:00+00:00,LONG,0.0500895408564952,109.501,109.351,0.15000000000000568,2019-05-16 11:00:00+00:00,s3_compression_release_breakout
2019-05-20 08:45:00+00:00,2019-05-20 09:00:00+00:00,SHORT,0.04877558090210759,110.1935,110.05199999999999,0.14150000000000773,2019-05-20 08:00:00+00:00,s3_compression_release_breakout
2019-05-20 10:00:00+00:00,2019-05-20 10:15:00+00:00,SHORT,0.05252996846530957,110.1935,110.05199999999999,0.14150000000000773,2019-05-20 09:00:00+00:00,s3_compression_release_breakout
2019-05-20 10:45:00+00:00,2019-05-20 11:00:00+00:00,SHORT,0.053003768483340104,110.1935,110.05199999999999,0.14150000000000773,2019-05-20 10:00:00+00:00,s3_compression_release_breakout
2019-05-20 11:00:00+00:00,2019-05-20 11:15:00+00:00,SHORT,0.054539213591672984,110.1935,110.05199999999999,0.14150000000000773,2019-05-20 10:00:00+00:00,s3_compression_release_breakout
2019-05-20 11:30:00+00:00,2019-05-20 11:45:00+00:00,SHORT,0.0554572811071045,110.1935,110.05199999999999,0.14150000000000773,2019-05-20 10:00:00+00:00,s3_compression_release_breakout
2019-05-21 11:45:00+00:00,2019-05-21 12:00:00+00:00,LONG,0.05515855821279963,110.235,110.06549999999999,0.16950000000001353,2019-05-21 11:00:00+00:00,s4_neutral_normal_breakout
2019-05-23 09:15:00+00:00,2019-05-23 09:30:00+00:00,SHORT,0.058165991585222614,110.3365,110.167,0.16949999999999932,2019-05-23 08:00:00+00:00,SHOCK_CASH
2019-05-23 09:45:00+00:00,2019-05-23 10:00:00+00:00,SHORT,0.05674516621378831,110.3365,110.167,0.16949999999999932,2019-05-23 09:00:00+00:00,SHOCK_CASH
2019-05-23 11:30:00+00:00,2019-05-23 11:45:00+00:00,SHORT,0.05890347986946461,110.3365,110.167,0.16949999999999932,2019-05-23 10:00:00+00:00,s4_neutral_normal_breakout
2019-05-24 09:45:00+00:00,2019-05-24 10:00:00+00:00,LONG,0.05575200835401996,109.625,109.45599999999999,0.16900000000001114,2019-05-24 09:00:00+00:00,SHOCK_CASH
2019-05-24 10:00:00+00:00,2019-05-24 10:15:00+00:00,LONG,0.05737686490016076,109.625,109.45599999999999,0.16900000000001114,2019-05-24 09:00:00+00:00,SHOCK_CASH
2019-05-27 09:45:00+00:00,2019-05-27 10:00:00+00:00,SHORT,0.03444108039050058,109.58449999999999,109.477,0.1074999999999875,2019-05-27 09:00:00+00:00,s3_compression_release_breakout
2019-05-29 08:00:00+00:00,2019-05-29 08:15:00+00:00,LONG,0.05985190245023059,109.27350000000001,109.1545,0.11900000000001398,2019-05-29 07:00:00+00:00,SHOCK_CASH
2019-05-29 09:45:00+00:00,2019-05-29 10:00:00+00:00,LONG,0.05875355211018129,109.27350000000001,109.1545,0.11900000000001398,2019-05-29 09:00:00+00:00,SHOCK_CASH
2019-05-29 10:00:00+00:00,2019-05-29 10:15:00+00:00,LONG,0.06016401267373913,109.27350000000001,109.1545,0.11900000000001398,2019-05-29 09:00:00+00:00,SHOCK_CASH
2019-05-29 10:30:00+00:00,2019-05-29 10:45:00+00:00,LONG,0.05722815378500878,109.27350000000001,109.1545,0.11900000000001398,2019-05-29 09:00:00+00:00,SHOCK_CASH
2019-05-29 10:45:00+00:00,2019-05-29 11:00:00+00:00,LONG,0.059033285657507865,109.27350000000001,109.1545,0.11900000000001398,2019-05-29 10:00:00+00:00,s3_compression_release_breakout
2019-06-07 09:30:00+00:00,2019-06-07 09:45:00+00:00,LONG,0.040386143142172516,108.506,108.39949999999999,0.10650000000001114,2019-06-07 05:00:00+00:00,s3_compression_release_breakout
2019-06-07 09:45:00+00:00,2019-06-07 10:00:00+00:00,LONG,0.041429990060588236,108.506,108.39949999999999,0.10650000000001114,2019-06-07 05:00:00+00:00,s3_compression_release_breakout
2019-06-07 10:15:00+00:00,2019-06-07 10:30:00+00:00,LONG,0.041878409797139374,108.506,108.39949999999999,0.10650000000001114,2019-06-07 05:00:00+00:00,s3_compression_release_breakout
2019-06-11 09:15:00+00:00,2019-06-11 09:30:00+00:00,LONG,0.04580966561044474,108.6695,108.541,0.1285000000000025,2019-06-11 08:00:00+00:00,s3_compression_release_breakout
2019-06-11 10:15:00+00:00,2019-06-11 10:30:00+00:00,LONG,0.04454181485578683,108.6695,108.541,0.1285000000000025,2019-06-11 09:00:00+00:00,s3_compression_release_breakout
2019-06-11 10:30:00+00:00,2019-06-11 10:45:00+00:00,LONG,0.043003113794658925,108.6695,108.541,0.1285000000000025,2019-06-11 09:00:00+00:00,s3_compression_release_breakout
2019-06-11 10:45:00+00:00,2019-06-11 11:00:00+00:00,LONG,0.043324319952182236,108.6695,108.541,0.1285000000000025,2019-06-11 10:00:00+00:00,s4_neutral_normal_breakout
2019-06-11 11:30:00+00:00,2019-06-11 11:45:00+00:00,LONG,0.043043925267836874,108.6695,108.541,0.1285000000000025,2019-06-11 10:00:00+00:00,s4_neutral_normal_breakout
2019-06-12 08:00:00+00:00,2019-06-12 08:15:00+00:00,SHORT,0.04541315236182797,108.402,108.2815,0.12050000000000693,2019-06-12 07:00:00+00:00,s3_compression_release_breakout
2019-06-12 08:30:00+00:00,2019-06-12 08:45:00+00:00,SHORT,0.046440422189535965,108.402,108.2815,0.12050000000000693,2019-06-12 07:00:00+00:00,s3_compression_release_breakout
2019-06-12 08:45:00+00:00,2019-06-12 09:00:00+00:00,SHORT,0.047051820604568584,108.402,108.2815,0.12050000000000693,2019-06-12 08:00:00+00:00,SHOCK_CASH
2019-06-12 09:30:00+00:00,2019-06-12 09:45:00+00:00,SHORT,0.04845621350883336,108.402,108.2815,0.12050000000000693,2019-06-12 08:00:00+00:00,SHOCK_CASH
2019-06-13 08:30:00+00:00,2019-06-13 08:45:00+00:00,LONG,0.0535833838682014,108.37049999999999,108.237,0.13349999999999795,2019-06-13 07:00:00+00:00,s3_compression_release_breakout
2019-06-13 09:00:00+00:00,2019-06-13 09:15:00+00:00,LONG,0.05278108098839889,108.37049999999999,108.237,0.13349999999999795,2019-06-13 08:00:00+00:00,s3_compression_release_breakout
2019-06-13 09:30:00+00:00,2019-06-13 09:45:00+00:00,LONG,0.049206646362445004,108.37049999999999,108.237,0.13349999999999795,2019-06-13 08:00:00+00:00,s3_compression_release_breakout
2019-06-13 10:15:00+00:00,2019-06-13 10:30:00+00:00,LONG,0.045245445356519524,108.37049999999999,108.237,0.13349999999999795,2019-06-13 09:00:00+00:00,s3_compression_release_breakout
2019-06-13 10:45:00+00:00,2019-06-13 11:00:00+00:00,LONG,0.04330602176148877,108.37049999999999,108.237,0.13349999999999795,2019-06-13 10:00:00+00:00,DIRECTION_CONFLICT_CASH
2019-06-18 08:15:00+00:00,2019-06-18 08:30:00+00:00,LONG,0.04856488402016715,108.305,108.21600000000001,0.08899999999999864,2019-06-18 05:00:00+00:00,s4_neutral_normal_breakout
2019-06-18 09:30:00+00:00,2019-06-18 09:45:00+00:00,LONG,0.04891714200649143,108.305,108.21600000000001,0.08899999999999864,2019-06-18 08:00:00+00:00,SHOCK_CASH
2019-06-18 10:15:00+00:00,2019-06-18 10:30:00+00:00,LONG,0.04931121027269021,108.305,108.21600000000001,0.08899999999999864,2019-06-18 09:00:00+00:00,s4_neutral_normal_breakout
2019-06-18 11:45:00+00:00,2019-06-18 12:00:00+00:00,SHORT,0.0517423386441213,108.305,108.21600000000001,0.08899999999999864,2019-06-18 11:00:00+00:00,s4_neutral_normal_breakout
2019-06-24 08:30:00+00:00,2019-06-24 08:45:00+00:00,SHORT,0.049105106497969786,107.48150000000001,107.36850000000001,0.11299999999999955,2019-06-24 07:00:00+00:00,s4_neutral_normal_breakout
2019-06-24 09:45:00+00:00,2019-06-24 10:00:00+00:00,SHORT,0.04668362941585088,107.48150000000001,107.36850000000001,0.11299999999999955,2019-06-24 09:00:00+00:00,s3_compression_release_breakout
2019-06-24 10:15:00+00:00,2019-06-24 10:30:00+00:00,SHORT,0.04388792536366715,107.48150000000001,107.36850000000001,0.11299999999999955,2019-06-24 09:00:00+00:00,s3_compression_release_breakout
2019-06-24 10:45:00+00:00,2019-06-24 11:00:00+00:00,SHORT,0.04373499686969296,107.48150000000001,107.36850000000001,0.11299999999999955,2019-06-24 10:00:00+00:00,s3_compression_release_breakout
2019-06-24 11:30:00+00:00,2019-06-24 11:45:00+00:00,SHORT,0.042679223076791166,107.48150000000001,107.36850000000001,0.11299999999999955,2019-06-24 10:00:00+00:00,s3_compression_release_breakout
2019-06-25 08:30:00+00:00,2019-06-25 08:45:00+00:00,LONG,0.07089767136137333,107.05000000000001,106.935,0.1150000000000091,2019-06-25 07:00:00+00:00,DIRECTION_CONFLICT_CASH
2019-06-25 09:30:00+00:00,2019-06-25 09:45:00+00:00,LONG,0.06501273926885098,107.05000000000001,106.935,0.1150000000000091,2019-06-25 08:00:00+00:00,DIRECTION_CONFLICT_CASH
2019-06-25 11:00:00+00:00,2019-06-25 11:15:00+00:00,LONG,0.06526366392531299,107.05000000000001,106.935,0.1150000000000091,2019-06-25 10:00:00+00:00,DIRECTION_CONFLICT_CASH
2019-06-25 11:30:00+00:00,2019-06-25 11:45:00+00:00,LONG,0.06354877144580706,107.05000000000001,106.935,0.1150000000000091,2019-06-25 10:00:00+00:00,DIRECTION_CONFLICT_CASH
2019-06-25 11:45:00+00:00,2019-06-25 12:00:00+00:00,LONG,0.06340243062824907,107.05000000000001,106.935,0.1150000000000091,2019-06-25 11:00:00+00:00,DIRECTION_CONFLICT_CASH
2019-06-26 09:00:00+00:00,2019-06-26 09:15:00+00:00,LONG,0.06842834959565175,107.49600000000001,107.36250000000001,0.13349999999999795,2019-06-26 08:00:00+00:00,s3_compression_release_breakout
2019-06-26 10:45:00+00:00,2019-06-26 11:00:00+00:00,LONG,0.06694068961396725,107.49600000000001,107.36250000000001,0.13349999999999795,2019-06-26 10:00:00+00:00,DIRECTION_CONFLICT_CASH
2019-06-26 11:00:00+00:00,2019-06-26 11:15:00+00:00,LONG,0.06669492607011178,107.49600000000001,107.36250000000001,0.13349999999999795,2019-06-26 10:00:00+00:00,DIRECTION_CONFLICT_CASH
2019-06-26 11:45:00+00:00,2019-06-26 12:00:00+00:00,LONG,0.06372804394170523,107.49600000000001,107.36250000000001,0.13349999999999795,2019-06-26 11:00:00+00:00,DIRECTION_CONFLICT_CASH
2019-06-27 08:30:00+00:00,2019-06-27 08:45:00+00:00,SHORT,0.06547677694156886,108.1625,107.965,0.1974999999999909,2019-06-27 07:00:00+00:00,s4_neutral_normal_breakout
2019-07-08 09:00:00+00:00,2019-07-08 09:15:00+00:00,LONG,0.03779921689547225,108.388,108.2875,0.10050000000001091,2019-07-08 08:00:00+00:00,s3_compression_release_breakout
2019-07-08 09:15:00+00:00,2019-07-08 09:30:00+00:00,LONG,0.03974212997436591,108.388,108.2875,0.10050000000001091,2019-07-08 08:00:00+00:00,s3_compression_release_breakout
2019-07-08 09:45:00+00:00,2019-07-08 10:00:00+00:00,LONG,0.040652652886061236,108.388,108.2875,0.10050000000001091,2019-07-08 09:00:00+00:00,s3_compression_release_breakout
2019-07-08 10:00:00+00:00,2019-07-08 10:15:00+00:00,LONG,0.039570320537056426,108.388,108.2875,0.10050000000001091,2019-07-08 09:00:00+00:00,s3_compression_release_breakout
2019-07-08 10:15:00+00:00,2019-07-08 10:30:00+00:00,LONG,0.0393152976415525,108.388,108.2875,0.10050000000001091,2019-07-08 09:00:00+00:00,s3_compression_release_breakout
2019-07-08 10:45:00+00:00,2019-07-08 11:00:00+00:00,LONG,0.03862645561950229,108.388,108.2875,0.10050000000001091,2019-07-08 10:00:00+00:00,s3_compression_release_breakout
2019-07-08 11:30:00+00:00,2019-07-08 11:45:00+00:00,LONG,0.039345416543747166,108.388,108.2875,0.10050000000001091,2019-07-08 10:00:00+00:00,s3_compression_release_breakout
2019-07-15 08:15:00+00:00,2019-07-15 08:30:00+00:00,SHORT,0.05155520642957267,108.0635,107.92949999999999,0.13400000000001455,2019-07-15 07:00:00+00:00,s3_compression_release_breakout
2019-07-15 09:00:00+00:00,2019-07-15 09:15:00+00:00,SHORT,0.049970221765949896,108.0635,107.92949999999999,0.13400000000001455,2019-07-15 08:00:00+00:00,s3_compression_release_breakout
2019-07-15 09:30:00+00:00,2019-07-15 09:45:00+00:00,SHORT,0.04907381366553882,108.0635,107.92949999999999,0.13400000000001455,2019-07-15 08:00:00+00:00,s3_compression_release_breakout
2019-07-15 11:00:00+00:00,2019-07-15 11:15:00+00:00,SHORT,0.0461138943309601,108.0635,107.92949999999999,0.13400000000001455,2019-07-15 10:00:00+00:00,s3_compression_release_breakout
2019-07-15 11:15:00+00:00,2019-07-15 11:30:00+00:00,SHORT,0.04460575902160621,108.0635,107.92949999999999,0.13400000000001455,2019-07-15 10:00:00+00:00,s3_compression_release_breakout
2019-07-30 10:00:00+00:00,2019-07-30 10:15:00+00:00,SHORT,0.04635351519947566,108.702,108.5695,0.13249999999999318,2019-07-30 09:00:00+00:00,s4_neutral_normal_breakout
2019-07-30 11:00:00+00:00,2019-07-30 11:15:00+00:00,SHORT,0.050031217399316916,108.702,108.5695,0.13249999999999318,2019-07-30 10:00:00+00:00,s4_neutral_normal_breakout
2019-07-30 11:45:00+00:00,2019-07-30 12:00:00+00:00,SHORT,0.05386500897459906,108.702,108.5695,0.13249999999999318,2019-07-30 11:00:00+00:00,s4_neutral_normal_breakout
2019-08-01 08:15:00+00:00,2019-08-01 08:30:00+00:00,SHORT,0.05130315502732962,109.255,109.10149999999999,0.15350000000000819,2019-08-01 07:00:00+00:00,s4_neutral_normal_breakout
2019-08-01 08:45:00+00:00,2019-08-01 09:00:00+00:00,SHORT,0.048564965304176214,109.255,109.10149999999999,0.15350000000000819,2019-08-01 08:00:00+00:00,s4_neutral_normal_breakout
2019-08-01 09:00:00+00:00,2019-08-01 09:15:00+00:00,SHORT,0.04920318206816396,109.255,109.10149999999999,0.15350000000000819,2019-08-01 08:00:00+00:00,s4_neutral_normal_breakout
2019-08-01 10:30:00+00:00,2019-08-01 10:45:00+00:00,SHORT,0.05073083985988745,109.255,109.10149999999999,0.15350000000000819,2019-08-01 09:00:00+00:00,SHOCK_CASH
2019-08-01 11:15:00+00:00,2019-08-01 11:30:00+00:00,SHORT,0.05441332185574616,109.255,109.10149999999999,0.15350000000000819,2019-08-01 10:00:00+00:00,s4_neutral_normal_breakout
2019-08-05 09:15:00+00:00,2019-08-05 09:30:00+00:00,LONG,0.11095736386588184,106.02350000000001,105.814,0.20950000000001978,2019-08-05 08:00:00+00:00,s4_neutral_normal_breakout
2019-08-05 10:45:00+00:00,2019-08-05 11:00:00+00:00,LONG,0.11158137301211105,106.02350000000001,105.814,0.20950000000001978,2019-08-05 10:00:00+00:00,SHOCK_CASH
2019-08-07 11:30:00+00:00,2019-08-07 11:45:00+00:00,SHORT,0.0701864942314033,106.3235,106.1885,0.1349999999999909,2019-08-07 10:00:00+00:00,SHOCK_CASH
2019-08-07 11:45:00+00:00,2019-08-07 12:00:00+00:00,SHORT,0.07963745892915923,106.3235,106.1885,0.1349999999999909,2019-08-07 11:00:00+00:00,SHOCK_CASH
2019-08-08 11:00:00+00:00,2019-08-08 11:15:00+00:00,SHORT,0.0662521205974751,106.20150000000001,106.024,0.1775000000000091,2019-08-08 10:00:00+00:00,s3_compression_release_breakout
2019-08-09 10:15:00+00:00,2019-08-09 10:30:00+00:00,SHORT,0.052522922287633056,105.97749999999999,105.833,0.14449999999999363,2019-08-09 09:00:00+00:00,s3_compression_release_breakout
2019-08-09 10:30:00+00:00,2019-08-09 10:45:00+00:00,SHORT,0.05084271355280187,105.97749999999999,105.833,0.14449999999999363,2019-08-09 09:00:00+00:00,s3_compression_release_breakout
2019-08-09 10:45:00+00:00,2019-08-09 11:00:00+00:00,SHORT,0.05253251972760177,105.97749999999999,105.833,0.14449999999999363,2019-08-09 10:00:00+00:00,s3_compression_release_breakout
2019-08-09 11:00:00+00:00,2019-08-09 11:15:00+00:00,SHORT,0.05342305403277291,105.97749999999999,105.833,0.14449999999999363,2019-08-09 10:00:00+00:00,s3_compression_release_breakout
2019-08-12 09:00:00+00:00,2019-08-12 09:15:00+00:00,SHORT,0.07198348101023025,105.5795,105.38,0.19950000000000045,2019-08-12 08:00:00+00:00,s3_compression_release_breakout
