attempt_no,variant_id,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2023_trades,era_2021_2023_stress_net_r,era_2021_2023_stress_pf,era_2021_2023_average_stress_r,era_2021_2023_closed_drawdown_r,era_2023_2024_trades,era_2023_2024_stress_net_r,era_2023_2024_stress_pf,era_2023_2024_average_stress_r,era_2023_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,daily_fdr_qvalue,statistical_pass
24130,00dec17bc5992b22,CHOP,CHOP_MACRO_RESIDUAL_FADE,C_FAST,455,58,"{""body_min"":0.2,""feature_key"":""H1_D2"",""geometry_id"":""C_FAST"",""hour_window"":""LIQUID"",""macro_mode"":""CONSENSUS"",""pressure_min"":1.0,""require_confirmation"":false,""z_min"":0.75}",275,-78.53840987996878,0.5912318229346746,-0.28559421774534105,80.67109247992175,57,-20.955250588835685,0.5091069629839444,-0.36763597524273134,25.193870182298532,72,-19.88677983544553,0.5990752486839528,-0.276205275492299,19.88677983544554,100,-27.56268794385806,0.600745975243347,-0.2756268794385806,27.562687943858045,46,-10.1336915118295,0.6710758322674445,-0.22029764156151088,11.288514644851906,-84.42132655842535,1.0,46,0.5091069629839444,-0.36763597524273134,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24131,00f708d23f9a7960,CHOP,CHOP_MACRO_RESIDUAL_FADE,C_FAST,493,51,"{""body_min"":0.2,""feature_key"":""H1_D2"",""geometry_id"":""C_FAST"",""hour_window"":""LIQUID"",""macro_mode"":""CONSENSUS"",""pressure_min"":0.0,""require_confirmation"":true,""z_min"":1.0}",255,-58.670900494716435,0.6488625411532354,-0.23008196272437817,63.03572626179325,49,-13.028073260873388,0.6130424758000044,-0.26587904614027325,15.131329543988869,82,-23.987637033292707,0.5613231370893798,-0.292532158942594,23.987637033292703,83,-24.959320417024575,0.5685449254278665,-0.3007147038195732,24.959320417024575,41,3.3041302164742365,1.158174148384775,0.08058854186522528,6.63654369744552,-65.35553135201278,1.0,41,0.5613231370893798,-0.3007147038195732,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24132,00fa5e434e4702ae,CHOP,CHOP_MACRO_RESIDUAL_FADE,C_FAST,5808,582,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""C_FAST"",""hour_window"":""ALL"",""macro_mode"":""ANY"",""pressure_min"":1.0,""require_confirmation"":false,""z_min"":1.0}",1249,-380.56870473190094,0.5677320926200287,-0.3046987227637317,388.547785224968,365,-113.90604751888773,0.5610644594612334,-0.31207136306544586,115.00456798530354,377,-131.9365115566368,0.5136084925306192,-0.34996422163564134,133.8937539245644,315,-107.63254037632886,0.529405942191571,-0.341690604369298,108.6919570228874,192,-27.09360528004755,0.7759429578379693,-0.14111252750024766,36.125204763615805,-388.26698395218665,1.0,192,0.5136084925306192,-0.34996422163564134,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24133,01110a8256a0fa91,CHOP,CHOP_MACRO_RESIDUAL_FADE,C_FAST,1372,129,"{""body_min"":0.2,""feature_key"":""H1_D10"",""geometry_id"":""C_FAST"",""hour_window"":""ALL"",""macro_mode"":""DISAGREEMENT"",""pressure_min"":0.0,""require_confirmation"":false,""z_min"":1.5}",500,-151.24526741781233,0.5707182918023543,-0.30249053483562466,154.40743526321404,159,-62.86820671670982,0.4780730719337295,-0.39539752652018756,64.86054281093483,147,-33.11603080993385,0.6594948731867172,-0.22527912115601256,34.9553398638929,106,-33.36975476193273,0.5559806358644586,-0.31480900718804466,36.28709640044443,88,-21.891275129235883,0.631821042783574,-0.24876449010495322,24.209699418045357,-157.11740718187957,1.0,88,0.4780730719337295,-0.39539752652018756,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24134,01367b2a1f9b87e6,CHOP,CHOP_MACRO_RESIDUAL_FADE,C_FAST,246,17,"{""body_min"":0.2,""feature_key"":""H1_D10"",""geometry_id"":""C_FAST"",""hour_window"":""NEW_YORK"",""macro_mode"":""ANY"",""pressure_min"":0.0,""require_confirmation"":true,""z_min"":1.5}",170,-34.101497561423855,0.6911255062276783,-0.20059704447896384,36.22856263529993,44,-16.09654003819555,0.5065127559237182,-0.3658304554135352,18.223605112071624,65,-9.21304741368136,0.7697521617682024,-0.14173919097971324,16.0443192513701,46,-3.5933707188274018,0.8695137551925318,-0.07811675475711743,7.117394064153847,15,-5.198539390719547,0.49212232533817635,-0.34656929271463643,5.198539390719546,-40.71415821648594,1.0,15,0.49212232533817635,-0.3658304554135352,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24135,013f6a26bff87a19,CHOP,CHOP_MACRO_RESIDUAL_FADE,C_EXTENDED,267,25,"{""body_min"":0.4,""feature_key"":""H1_D10"",""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""macro_mode"":""ANY"",""pressure_min"":0.0,""require_confirmation"":true,""z_min"":1.25}",213,-27.51684624916551,0.8181648613637511,-0.12918707159232634,31.861393784035837,59,-24.459856239204544,0.5132013596852945,-0.4145738345627889,25.526385168770524,76,5.515815011704159,1.1216645576357605,0.07257651331189684,7.576180385077306,55,-8.612561386364423,0.7861890677104764,-0.15659202520662588,12.917352556535471,23,0.03975636469929311,1.002570775787918,0.0017285375956214396,8.221296043055862,-38.38229060562816,1.0,23,0.5132013596852945,-0.4145738345627889,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24136,01432c37df140b51,CHOP,CHOP_MACRO_RESIDUAL_FADE,C_BALANCED,8560,1002,"{""body_min"":0.0,""feature_key"":""H1_D10"",""geometry_id"":""C_BALANCED"",""hour_window"":""LIQUID"",""macro_mode"":""ANY"",""pressure_min"":0.5,""require_confirmation"":false,""z_min"":0.75}",1945,-557.3525532907863,0.6233298273337964,-0.28655658266878475,559.0364274527419,568,-164.6756243559529,0.6206946708833925,-0.28992187386611423,165.4994079792865,630,-223.55104818340362,0.5501405847492897,-0.3548429336244502,225.93307716400417,473,-114.28359621786664,0.6740525271596416,-0.24161436832529945,116.5858637639225,274,-54.84228453356323,0.7229875311711342,-0.20015432311519427,56.52615869551887,-566.1401885756324,1.0,274,0.5501405847492897,-0.3548429336244502,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24137,0155caf089434c2a,CHOP,CHOP_MACRO_RESIDUAL_FADE,C_BALANCED,533,71,"{""body_min"":0.4,""feature_key"":""H1_D10"",""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""macro_mode"":""CONSENSUS"",""pressure_min"":0.0,""require_confirmation"":false,""z_min"":1.5}",404,-69.42706035514377,0.7469173370444095,-0.17184915929491032,78.4586272072122,87,-25.600935292101155,0.6018705196797819,-0.29426362404713974,27.375199257537737,133,-6.678193261181379,0.9174490350084339,-0.05021197940737879,17.164046573538066,130,-30.446204709934577,0.668074374494084,-0.23420157469180444,30.446204709934584,54,-6.701727091926644,0.8208036048966362,-0.12410605725790082,15.73329394399513,-77.81819414294847,1.0,54,0.6018705196797819,-0.29426362404713974,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24138,0174dd988822d45e,CHOP,CHOP_MACRO_RESIDUAL_FADE,C_FAST,3316,365,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""C_FAST"",""hour_window"":""LIQUID"",""macro_mode"":""ANY"",""pressure_min"":1.0,""require_confirmation"":false,""z_min"":1.25}",966,-281.5652225177419,0.5833209583320612,-0.29147538562913244,287.35758627994056,278,-88.43406147892931,0.5596415550935276,-0.31810813481629246,91.53643378012278,297,-98.28434101338668,0.5344363198465111,-0.33092370711578006,103.45392156997409,239,-70.84083185897978,0.5756873975626549,-0.29640515422167274,71.9002485055383,152,-24.005988166446116,0.7521347228549078,-0.1579341326739876,29.828151836188344,-288.5701675971514,1.0,152,0.5344363198465111,-0.33092370711578006,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24139,01895ce0f39ceee0,CHOP,CHOP_MACRO_RESIDUAL_FADE,C_FAST,196,16,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""C_FAST"",""hour_window"":""LIQUID"",""macro_mode"":""ANY"",""pressure_min"":0.0,""require_confirmation"":true,""z_min"":2.0}",93,-25.181190579922376,0.6125095926708566,-0.2707654901066922,26.645901289453654,27,-2.0130179379053375,0.8769264552496414,-0.07455621992241991,9.548110874890376,40,-11.864607778867974,0.583058342303232,-0.2966151944716994,14.919108860146958,16,-2.6143138608814613,0.7467306723541904,-0.16339461630509133,5.787738074671749,10,-8.689251002267603,0.11789273929863371,-0.8689251002267604,9.850560571691421,-30.930598032590215,1.0,10,0.11789273929863371,-0.8689251002267604,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
24140,01af532f8e908dbf,CHOP,CHOP_MACRO_RESIDUAL_FADE,C_EXTENDED,317,21,"{""body_min"":0.2,""feature_key"":""H1_D10"",""geometry_id"":""C_EXTENDED"",""hour_window"":""LIQUID"",""macro_mode"":""DISAGREEMENT"",""pressure_min"":0.0,""require_confirmation"":true,""z_min"":1.25}",261,-47.78813986103866,0.7604735307801492,-0.18309632130666154,54.092791255005395,103,-23.475482582925558,0.7157742976125412,-0.22791730663034523,28.83346613141054,76,-8.23985146657009,0.8470202579808022,-0.1084190982443433,10.545152459625408,63,-14.929032875828176,0.6952117155910712,-0.23696877580679643,21.98217407751811,19,-1.1437729357148347,0.9187220481156667,-0.06019857556393867,6.461378441869219,-58.64173016048315,1.0,19,0.6952117155910712,-0.23696877580679643,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24141,01f4858284e25d8d,CHOP,CHOP_MACRO_RESIDUAL_FADE,C_FAST,458,54,"{""body_min"":0.2,""feature_key"":""H1_D2"",""geometry_id"":""C_FAST"",""hour_window"":""NEW_YORK"",""macro_mode"":""ANY"",""pressure_min"":0.5,""require_confirmation"":false,""z_min"":2.0}",265,-42.56330331856047,0.747788479341466,-0.16061623893796403,49.878532810093255,76,-14.75300735242835,0.7054481830465683,-0.19411851779510986,23.54572360245559,81,-22.075990524106835,0.6085674208054169,-0.27254309289020784,25.256832893745326,67,1.717691990105462,1.0481246669722668,0.025637193882171075,7.369441439346403,41,-7.451997432130748,0.719676573444325,-0.18175603493001824,14.81729899488037,-48.44533433774065,1.0,41,0.6085674208054169,-0.27254309289020784,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24142,01faefbfa3cfd158,CHOP,CHOP_MACRO_RESIDUAL_FADE,C_BALANCED,2443,226,"{""body_min"":0.0,""feature_key"":""H1_D2"",""geometry_id"":""C_BALANCED"",""hour_window"":""ALL"",""macro_mode"":""ANY"",""pressure_min"":1.0,""require_confirmation"":true,""z_min"":0.75}",1145,-332.0904694623616,0.6065139145159475,-0.2900353445086128,340.8560565141082,375,-134.1150444432731,0.5403038333260839,-0.3576401185153949,141.44105484333448,350,-104.45645924782184,0.5919128603760079,-0.2984470264223481,105.05785455213788,288,-74.82132814008563,0.6378605357746194,-0.2597962782641862,79.17955129332559,132,-18.69763763118106,0.7914320003208966,-0.14164876993318984,24.89322779403129,-341.2489784550576,1.0,132,0.5403038333260839,-0.3576401185153949,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24143,021ce49f6e0c03e0,CHOP,CHOP_MACRO_RESIDUAL_FADE,C_FAST,171,24,"{""body_min"":0.2,""feature_key"":""H1_D2"",""geometry_id"":""C_FAST"",""hour_window"":""LIQUID"",""macro_mode"":""CONSENSUS"",""pressure_min"":1.0,""require_confirmation"":false,""z_min"":1.5}",120,-12.818807822333092,0.8250402934107699,-0.10682339851944243,19.659880103106634,18,-2.797053483208094,0.7573426219829893,-0.15539186017822745,4.935703861251676,33,-10.71410225594181,0.5556641958640658,-0.32466976533157,10.71410225594181,48,-0.9696044789608411,0.9636111773463519,-0.02020009331168419,5.971456866240546,21,1.6619523957776525,1.151332185612383,0.07914059027512631,5.491860791956731,-18.68416301900524,1.0,18,0.5556641958640658,-0.32466976533157,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
24144,022da4bab47e8b47,CHOP,CHOP_MACRO_RESIDUAL_FADE,C_EXTENDED,533,71,"{""body_min"":0.4,""feature_key"":""H1_D10"",""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""macro_mode"":""CONSENSUS"",""pressure_min"":0.0,""require_confirmation"":false,""z_min"":1.5}",370,-28.884011729184177,0.8895988099024069,-0.07806489656536264,46.0222690087079,81,-26.659026357502533,0.5892021122261527,-0.3291237821913893,28.23828957631531,123,-8.65068666114773,0.897893266191633,-0.07033078586298969,22.433492955938263,116,9.399902164853614,1.1254248739658972,0.08103363935218633,14.466414884628412,50,-2.9742008753875244,0.9197582755658974,-0.05948401750775049,14.893011352837219,-40.9190724621803,1.0,50,0.5892021122261527,-0.3291237821913893,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
