attempt_no,router_id,mechanic,parameters_json,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2023_trades,era_2021_2023_stress_net_r,era_2021_2023_stress_pf,era_2021_2023_average_stress_r,era_2021_2023_closed_drawdown_r,era_2023_2024_trades,era_2023_2024_stress_net_r,era_2023_2024_stress_pf,era_2023_2024_average_stress_r,era_2023_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,daily_fdr_qvalue,statistical_pass
26249,021522ea64e018d4,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":1460,""minimum_history"":30,""threshold"":-0.05,""weak_multiplier"":0.25}",330,12.260892022614962,1.1146179947104669,0.03715421825034837,12.797456414158857,81,0.8267270133405189,1.0406874168136582,0.01020650633753727,5.708063570714067,105,0.5574658182359222,1.014825848281696,0.005309198268913545,9.634847353387228,96,5.015140496640863,1.1644916861184023,0.05224104684000899,8.138654191475132,48,5.861558694397658,1.315763176589146,0.12211580613328454,6.7140706032723365,2.2423858604590596,0.21478116819031906,48,1.014825848281696,0.005309198268913545,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,0.3355955752973735,False
26250,021648960b837758,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":3650,""minimum_history"":15,""threshold"":0.0,""weak_multiplier"":0.0}",224,-2.991376488146135,0.9699318773720103,-0.013354359322080959,16.70487629208799,26,-1.8947504654928142,0.864906980443863,-0.07287501790356977,5.894929751624165,89,-3.074574014765486,0.9119388865308278,-0.03454577544680321,5.667011584578574,63,-3.3772106219400952,0.8874263250111947,-0.05360651780857294,10.84274960704661,46,5.355158614052261,1.2606294827805578,0.11641649160983177,5.947903476641948,-13.009882650302037,1.0,26,0.864906980443863,-0.07287501790356977,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
26251,0220cfc7d8fa7a21,TRAILING_MEAN_GATE,"{""cold_start"":""BASE"",""lookback_days"":3650,""minimum_history"":20,""threshold"":0.025,""weak_multiplier"":0.25}",330,22.580327510022443,1.2260032892790562,0.06842523487885589,8.085632689771979,81,5.26612313233811,1.1568343622019728,0.06501386583133469,7.224584647853302,105,5.858560008319403,1.226063092561881,0.05579580960304193,3.8762109653778376,96,7.674664908075256,1.348999404489638,0.07994442612578391,5.067439162918102,48,3.7809794612896757,1.205177900096212,0.0787704054435349,8.085632689771977,12.567544390479357,0.0733864841335766,48,1.1568343622019728,0.05579580960304193,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,0.2712659435549115,False
26252,02621b7120e33815,TRAILING_MEAN_GATE,"{""cold_start"":""BASE"",""lookback_days"":1460,""minimum_history"":20,""threshold"":0.1,""weak_multiplier"":0.5}",330,21.38360422683752,1.207668080597372,0.06479880068738643,7.400568693472119,81,4.872030622840628,1.1413492181676155,0.06014852620790898,7.224584647853302,105,5.339142650390247,1.1993154665032781,0.05084897762276426,4.27814413768262,96,6.492629279670518,1.2799778268585396,0.0676315549965679,3.7900110315102316,48,4.67980167393613,1.2526226562476381,0.09749586820700272,7.400568693472116,11.370821107294434,0.0786949203565653,48,1.1413492181676155,0.05084897762276426,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": true, ""minimum_stress_pf_each_era"": true, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,0.2712659435549115,False
26253,02b2ff601146f3cd,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":180,""minimum_history"":5,""threshold"":0.1,""weak_multiplier"":0.5}",330,14.079661152550841,1.1472816123835579,0.04266563985621467,6.169889724173071,81,0.30075626790766785,1.0129492545867862,0.0037130403445391094,5.292296553975335,105,7.245375609929427,1.242887511052313,0.06900357723742312,4.377556475586623,96,5.378955519048772,1.2017295045534284,0.05603078665675804,4.9056120955145985,48,1.1545737556649778,1.0727210705906995,0.024053619909687036,6.169889724173075,4.121567785312538,0.14378921215272134,48,1.0129492545867862,0.0037130403445391094,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,0.28317705737191995,False
26254,02c69a3fce487ef8,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":180,""minimum_history"":10,""threshold"":0.025,""weak_multiplier"":0.5}",150,-3.6150480936235736,0.9319983823334856,-0.024100320624157158,10.222958831922243,31,-2.4304928462263815,0.8107151156798512,-0.07840299503956069,4.35857077058797,68,-3.5074504469713923,0.8581543855423008,-0.05158015363193224,8.869489660056617,51,2.322895199574198,1.1489649179666088,0.0455469646975333,5.505539807962636,0,0.0,0.0,0.0,0.0,-13.533985301815001,1.0,0,0.0,-0.07840299503956069,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
26255,02dac17f7b302fc2,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":365,""minimum_history"":5,""threshold"":0.1,""weak_multiplier"":0.5}",314,12.50909625171262,1.1353863352521119,0.03983788615195102,8.09299839896211,65,1.12579173864155,1.0593308626153883,0.01731987290217769,3.839213990949725,105,4.361248866257487,1.15457983286817,0.04153570348816654,3.6959590752909772,96,6.532324637654314,1.254712745125217,0.06804504830889911,4.864101169202445,48,0.4897310091592706,1.0250356664692988,0.010202729357484805,8.092998398962113,2.507955441790619,0.17104514149819863,48,1.0250356664692988,0.010202729357484805,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,0.2983253232946471,False
26256,03129e6d983f5c85,TRAILING_MEAN_GATE,"{""cold_start"":""BASE"",""lookback_days"":3650,""minimum_history"":5,""threshold"":0.025,""weak_multiplier"":0.0}",225,-0.1766565031888887,0.9982837237943999,-0.0007851400141728387,18.20902916069354,60,0.4023128869267958,1.0138958313404582,0.006705214782113263,8.430476887678465,79,-4.058607796667678,0.8704249925102293,-0.051374782236299724,5.8007891822228075,45,0.07263044303230748,1.0031421365973365,0.0016140098451623884,6.846863139319799,41,3.4070079635196833,1.1743552306828982,0.08309775520779715,7.7766529253081345,-10.180120270007436,1.0,41,0.8704249925102293,-0.051374782236299724,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
26257,035a38eab22e2542,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":3650,""minimum_history"":30,""threshold"":0.05,""weak_multiplier"":0.25}",330,20.41013121673238,1.2533077518311275,0.06184888247494661,7.87369377026511,81,0.8267270133405189,1.0406874168136582,0.01020650633753727,5.708063570714067,105,8.355870141584425,1.354284507427153,0.07957971563413739,3.8762109653778376,96,6.346273882179389,1.3221622222823002,0.06610701960603531,3.7184460200647673,48,4.881260179628046,1.2876191927145761,0.10169292040891763,7.8736937702651115,10.406696174525553,0.06529441790450884,48,1.0406874168136582,0.01020650633753727,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,0.2712659435549115,False
26258,038f90873fa33488,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":1460,""minimum_history"":15,""threshold"":0.0,""weak_multiplier"":0.5}",287,17.684454541063708,1.1820679870510742,0.06161830850544846,7.632086549588111,38,-2.0396280194471714,0.8705376762795496,-0.05367442156439925,5.435525452574735,105,7.430858589948262,1.2262562119504086,0.07077008180903108,5.515551178830588,96,7.964489920891264,1.2751343260220456,0.08296343667595067,5.5434617879587345,48,4.328734049671354,1.2210101995410285,0.09018195936815321,7.632086549588115,7.680990774245169,0.12523971288573638,38,0.8705376762795496,-0.05367442156439925,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,0.2738670749495306,False
26259,03b95e7912fdc08e,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":1460,""minimum_history"":5,""threshold"":0.025,""weak_multiplier"":0.25}",314,15.700092569004184,1.1818093256927051,0.05000029480574581,7.87369377026511,65,-1.2964003275497635,0.9365012455143101,-0.019944620423842516,5.369130980620584,105,5.858560008319403,1.226063092561881,0.05579580960304193,3.8762109653778376,96,6.880209721146254,1.306766469007089,0.07166885126194014,5.067439162918102,48,4.257723167088292,1.2419876226773767,0.08870256598100608,7.8736937702651115,5.696628802185645,0.13464878386547752,48,0.9365012455143101,-0.019944620423842516,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,0.27835841304616976,False
26260,049197fd4a621ca0,TRAILING_MEAN_GATE,"{""cold_start"":""BASE"",""lookback_days"":3650,""minimum_history"":15,""threshold"":0.0,""weak_multiplier"":0.0}",269,2.2519058745412064,1.019185286273293,0.008371397303127161,17.809056459668167,71,3.348531897194527,1.1049183457494476,0.04716242108724686,6.999109919204339,89,-3.074574014765486,0.9119388865308278,-0.03454577544680321,5.667011584578574,63,-3.3772106219400952,0.8874263250111947,-0.05360651780857294,10.84274960704661,46,5.355158614052261,1.2606294827805578,0.11641649160983177,5.947903476641948,-7.775770041277709,0.4471698111406121,46,0.8874263250111947,-0.05360651780857294,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,0.5300550673132374,False
26261,049671bb68d65426,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":730,""minimum_history"":20,""threshold"":0.1,""weak_multiplier"":0.25}",272,5.241703687513834,1.0750790865054376,0.019270969439389093,8.559878040341868,24,-2.277931586685315,0.7863484929082312,-0.09491381611188814,4.642670671111449,104,3.6898573702743778,1.2106725200436785,0.035479397791099786,3.261932408777775,96,3.348348917733223,1.1507401159036919,0.034878634559721074,4.890338880110223,48,0.4814289861915455,1.0247821075911683,0.010029770545657199,8.559878040341866,-4.765650126534392,0.3363735057147676,24,0.7863484929082312,-0.09491381611188814,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,0.4328656766627502,False
26262,04ca8c29efde3fcd,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":730,""minimum_history"":30,""threshold"":-0.1,""weak_multiplier"":0.5}",218,6.013831565753183,1.0670500445639548,0.027586383329143038,8.627422514342907,8,-0.47200178530428216,0.8924596941457372,-0.05900022316303527,4.191542493574833,82,-1.734751749609897,0.9559435298291201,-0.02115550914158411,7.364284618171545,93,4.279066584210423,1.142419576887616,0.046011468647423906,5.8085053525064465,35,3.9415185164569397,1.2481832866185458,0.11261481475591256,7.284212076544286,-3.9909875278874476,0.33414415917816176,8,0.8924596941457372,-0.05900022316303527,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,0.43226928742323645,False
26263,04e2212ebf558a7a,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":180,""minimum_history"":5,""threshold"":0.025,""weak_multiplier"":0.0}",175,-2.4956406134088107,0.9690179407962868,-0.014260803505193204,11.54577237351656,30,-5.1599409116849415,0.6740628349381229,-0.17199803038949804,8.262593801629162,69,4.346727875283054,1.157840778077889,0.06299605616352251,5.467035780968663,46,-1.5011906654831377,0.9335430157765886,-0.032634579684416035,7.062522547772825,30,-0.18123691152378218,0.9875801053665547,-0.006041230384126073,6.261479048500755,-12.45373398064711,1.0,30,0.6740628349381229,-0.17199803038949804,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
26264,04e7ac04ac522cfb,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":365,""minimum_history"":10,""threshold"":-0.1,""weak_multiplier"":0.5}",330,12.982400087805132,1.113506268709731,0.039340606326682216,6.503923000196254,81,-1.1233583110133367,0.9574612567172488,-0.01386862112362144,6.503923000196254,105,6.940943652348559,1.1892082968343816,0.06610422526046247,5.390742196525128,96,5.4522282269112505,1.1712653601572736,0.05679404403032553,6.0003208220776525,48,1.712586519558664,1.0880549663504415,0.035678885824138834,6.005318428061861,2.9750462737569103,0.2021905393947245,48,0.9574612567172488,-0.01386862112362144,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,0.3250651758757629,False
26265,0514df72967d559e,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":365,""minimum_history"":5,""threshold"":0.025,""weak_multiplier"":0.0}",187,-3.2089688623008854,0.9623743769548762,-0.01716026129572666,13.089804723682882,35,-3.5524456594066702,0.7881652034974097,-0.10149844741161915,6.655098549350891,66,-2.3665200433687743,0.9146872787778266,-0.03585636429346628,6.43470617433199,44,4.4379820443600275,1.2327845081583284,0.10086322828090971,6.249257423646623,42,-1.7279852038854675,0.9204162404835479,-0.041142504854415896,7.962813829041716,-13.218757794226468,1.0,35,0.7881652034974097,-0.10149844741161915,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
26266,05717d0371d218a9,TRAILING_MEAN_GATE,"{""cold_start"":""HALF"",""lookback_days"":1460,""minimum_history"":10,""threshold"":-0.1,""weak_multiplier"":0.25}",330,19.03886612470039,1.153575270880616,0.05769353371121331,7.67276367393106,81,-1.5917449552648377,0.9400845154395554,-0.019651172287220218,7.67276367393106,105,8.886313422764001,1.2220078717321672,0.0846315564072762,6.684488508667501,96,7.727165058035149,1.2090128288535495,0.08049130268786614,6.317277147619997,48,4.0171325991660805,1.196845176653009,0.08369026248262668,6.913497591920435,9.02035996254449,0.13463476939136604,48,0.9400845154395554,-0.019651172287220218,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": true, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,0.27835841304616976,False
26267,05959049b0687f8a,TRAILING_MEAN_GATE,"{""cold_start"":""OFF"",""lookback_days"":365,""minimum_history"":15,""threshold"":0.05,""weak_multiplier"":0.25}",235,-5.920344715181995,0.9093557586564006,-0.025192956234816998,14.736979218571756,35,-5.217004087236998,0.5322766238379547,-0.1490572596353428,7.517163528755539,92,-4.758278201556471,0.8216046369335416,-0.051720415234309466,8.214353940737416,90,4.2244353022586205,1.2143713760628747,0.04693817002509578,4.744621116963295,18,-0.16949772864714818,0.9782170942317981,-0.00941654048039712,3.989422648404927,-15.876082927076823,1.0,18,0.5322766238379547,-0.1490572596353428,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
